tier,beginmm,begin,endmm,end,diffmm,diff,class,file
default,00:00:15.230,15.23,00:00:17.091,17.091,00:00:01.861,1.861,1,/home/sail/Documents/ronald/all_vids/annotations_double/elan/51019_sessie1_taskrobotEngagement.eaf
default,00:00:17.091,17.091,00:00:18.090,18.09,00:00:00.999,0.999,2,/home/sail/Documents/ronald/all_vids/annotations_double/elan/51019_sessie1_taskrobotEngagement.eaf
default,00:00:18.090,18.09,00:00:19.090,19.09,00:00:01.000,1.0,1,/home/sail/Documents/ronald/all_vids/annotations_double/elan/51019_sessie1_taskrobotEngagement.eaf
default,00:00:19.090,19.09,00:00:27.840,27.84,00:00:08.750,8.75,2,/home/sail/Documents/ronald/all_vids/annotations_double/elan/51019_sessie1_taskrobotEngagement.eaf
default,00:00:27.840,27.84,00:00:28.400,28.4,00:00:00.560,0.56,1,/home/sail/Documents/ronald/all_vids/annotations_double/elan/51019_sessie1_taskrobotEngagement.eaf
default,00:00:28.400,28.4,00:00:30.400,30.4,00:00:02.000,2.0,4,/home/sail/Documents/ronald/all_vids/annotations_double/elan/51019_sessie1_taskrobotEngagement.eaf
default,00:00:30.400,30.4,00:00:31.530,31.53,00:00:01.130,1.13,2,/home/sail/Documents/ronald/all_vids/annotations_double/elan/51019_sessie1_taskrobotEngagement.eaf
default,00:00:31.530,31.53,00:00:32.700,32.7,00:00:01.170,1.17,1,/home/sail/Documents/ronald/all_vids/annotations_double/elan/51019_sessie1_taskrobotEngagement.eaf
default,00:00:32.700,32.7,00:00:33.200,33.2,00:00:00.500,0.5,2,/home/sail/Documents/ronald/all_vids/annotations_double/elan/51019_sessie1_taskrobotEngagement.eaf
default,00:00:33.200,33.2,00:00:36.971,36.971,00:00:03.771,3.771,1,/home/sail/Documents/ronald/all_vids/annotations_double/elan/51019_sessie1_taskrobotEngagement.eaf
default,00:00:36.971,36.971,00:00:38.860,38.86,00:00:01.889,1.889,2,/home/sail/Documents/ronald/all_vids/annotations_double/elan/51019_sessie1_taskrobotEngagement.eaf
default,00:00:38.860,38.86,00:00:40.500,40.5,00:00:01.640,1.64,1,/home/sail/Documents/ronald/all_vids/annotations_double/elan/51019_sessie1_taskrobotEngagement.eaf
default,00:00:40.500,40.5,00:00:45.030,45.03,00:00:04.530,4.53,2,/home/sail/Documents/ronald/all_vids/annotations_double/elan/51019_sessie1_taskrobotEngagement.eaf
default,00:00:45.030,45.03,00:00:48.200,48.2,00:00:03.170,3.17,1,/home/sail/Documents/ronald/all_vids/annotations_double/elan/51019_sessie1_taskrobotEngagement.eaf
default,00:00:48.200,48.2,00:00:48.700,48.7,00:00:00.500,0.5,2,/home/sail/Documents/ronald/all_vids/annotations_double/elan/51019_sessie1_taskrobotEngagement.eaf
default,00:00:48.700,48.7,00:01:02.420,62.42,00:00:13.720,13.72,1,/home/sail/Documents/ronald/all_vids/annotations_double/elan/51019_sessie1_taskrobotEngagement.eaf
default,00:01:02.420,62.42,00:01:06.590,66.59,00:00:04.170,4.17,2,/home/sail/Documents/ronald/all_vids/annotations_double/elan/51019_sessie1_taskrobotEngagement.eaf
default,00:01:06.590,66.59,00:01:08.590,68.59,00:00:02.000,2.0,2,/home/sail/Documents/ronald/all_vids/annotations_double/elan/51019_sessie1_taskrobotEngagement.eaf
default,00:01:08.590,68.59,00:01:09.874,69.874,00:00:01.284,1.284,1,/home/sail/Documents/ronald/all_vids/annotations_double/elan/51019_sessie1_taskrobotEngagement.eaf
default,00:01:09.874,69.874,00:01:10.840,70.84,00:00:00.966,0.966,2,/home/sail/Documents/ronald/all_vids/annotations_double/elan/51019_sessie1_taskrobotEngagement.eaf
default,00:01:10.840,70.84,00:01:14.090,74.09,00:00:03.250,3.25,1,/home/sail/Documents/ronald/all_vids/annotations_double/elan/51019_sessie1_taskrobotEngagement.eaf
default,00:01:14.090,74.09,00:01:14.970,74.97,00:00:00.880,0.88,1,/home/sail/Documents/ronald/all_vids/annotations_double/elan/51019_sessie1_taskrobotEngagement.eaf
default,00:01:14.970,74.97,00:01:15.960,75.96,00:00:00.990,0.99,4,/home/sail/Documents/ronald/all_vids/annotations_double/elan/51019_sessie1_taskrobotEngagement.eaf
default,00:01:15.960,75.96,00:01:17.460,77.46,00:00:01.500,1.5,2,/home/sail/Documents/ronald/all_vids/annotations_double/elan/51019_sessie1_taskrobotEngagement.eaf
default,00:01:17.460,77.46,00:01:23.460,83.46,00:00:06.000,6.0,1,/home/sail/Documents/ronald/all_vids/annotations_double/elan/51019_sessie1_taskrobotEngagement.eaf
default,00:01:23.460,83.46,00:01:23.910,83.91,00:00:00.450,0.45,2,/home/sail/Documents/ronald/all_vids/annotations_double/elan/51019_sessie1_taskrobotEngagement.eaf
default,00:01:23.910,83.91,00:01:28.320,88.32,00:00:04.410,4.41,1,/home/sail/Documents/ronald/all_vids/annotations_double/elan/51019_sessie1_taskrobotEngagement.eaf
default,00:01:28.320,88.32,00:01:29.000,89.0,00:00:00.680,0.68,2,/home/sail/Documents/ronald/all_vids/annotations_double/elan/51019_sessie1_taskrobotEngagement.eaf
default,00:01:29.000,89.0,00:01:32.400,92.4,00:00:03.400,3.4,1,/home/sail/Documents/ronald/all_vids/annotations_double/elan/51019_sessie1_taskrobotEngagement.eaf
default,00:00:00.000,0.0,00:00:01.400,1.4,00:00:01.400,1.4,1,/home/sail/Documents/ronald/all_vids/annotations_double/elan/51020_sessie1_taskrobotEngagement.eaf
default,00:00:01.400,1.4,00:00:04.610,4.61,00:00:03.210,3.21,3,/home/sail/Documents/ronald/all_vids/annotations_double/elan/51020_sessie1_taskrobotEngagement.eaf
default,00:00:04.610,4.61,00:00:07.120,7.12,00:00:02.510,2.51,1,/home/sail/Documents/ronald/all_vids/annotations_double/elan/51020_sessie1_taskrobotEngagement.eaf
default,00:00:07.120,7.12,00:00:08.870,8.87,00:00:01.750,1.75,3,/home/sail/Documents/ronald/all_vids/annotations_double/elan/51020_sessie1_taskrobotEngagement.eaf
default,00:00:08.870,8.87,00:00:10.120,10.12,00:00:01.250,1.25,1,/home/sail/Documents/ronald/all_vids/annotations_double/elan/51020_sessie1_taskrobotEngagement.eaf
default,00:00:10.120,10.12,00:00:11.870,11.87,00:00:01.750,1.75,3,/home/sail/Documents/ronald/all_vids/annotations_double/elan/51020_sessie1_taskrobotEngagement.eaf
default,00:00:11.870,11.87,00:00:14.200,14.2,00:00:02.330,2.33,1,/home/sail/Documents/ronald/all_vids/annotations_double/elan/51020_sessie1_taskrobotEngagement.eaf
default,00:00:14.200,14.2,00:00:15.580,15.58,00:00:01.380,1.38,3,/home/sail/Documents/ronald/all_vids/annotations_double/elan/51020_sessie1_taskrobotEngagement.eaf
default,00:00:15.580,15.58,00:00:17.290,17.29,00:00:01.710,1.71,3,/home/sail/Documents/ronald/all_vids/annotations_double/elan/51020_sessie1_taskrobotEngagement.eaf
default,00:00:17.290,17.29,00:00:21.080,21.08,00:00:03.790,3.79,1,/home/sail/Documents/ronald/all_vids/annotations_double/elan/51020_sessie1_taskrobotEngagement.eaf
default,00:00:21.080,21.08,00:00:23.410,23.41,00:00:02.330,2.33,3,/home/sail/Documents/ronald/all_vids/annotations_double/elan/51020_sessie1_taskrobotEngagement.eaf
default,00:00:23.410,23.41,00:00:25.410,25.41,00:00:02.000,2.0,1,/home/sail/Documents/ronald/all_vids/annotations_double/elan/51020_sessie1_taskrobotEngagement.eaf
default,00:00:25.410,25.41,00:00:26.160,26.16,00:00:00.750,0.75,3,/home/sail/Documents/ronald/all_vids/annotations_double/elan/51020_sessie1_taskrobotEngagement.eaf
default,00:00:26.160,26.16,00:00:27.160,27.16,00:00:01.000,1.0,2,/home/sail/Documents/ronald/all_vids/annotations_double/elan/51020_sessie1_taskrobotEngagement.eaf
default,00:00:27.160,27.16,00:00:28.411,28.411,00:00:01.251,1.251,1,/home/sail/Documents/ronald/all_vids/annotations_double/elan/51020_sessie1_taskrobotEngagement.eaf
default,00:00:28.411,28.411,00:00:29.710,29.71,00:00:01.299,1.299,2,/home/sail/Documents/ronald/all_vids/annotations_double/elan/51020_sessie1_taskrobotEngagement.eaf
default,00:00:29.710,29.71,00:00:30.430,30.43,00:00:00.720,0.72,3,/home/sail/Documents/ronald/all_vids/annotations_double/elan/51020_sessie1_taskrobotEngagement.eaf
default,00:00:30.430,30.43,00:00:35.730,35.73,00:00:05.300,5.3,1,/home/sail/Documents/ronald/all_vids/annotations_double/elan/51020_sessie1_taskrobotEngagement.eaf
default,00:00:35.730,35.73,00:00:36.430,36.43,00:00:00.700,0.7,2,/home/sail/Documents/ronald/all_vids/annotations_double/elan/51020_sessie1_taskrobotEngagement.eaf
default,00:00:36.430,36.43,00:00:39.610,39.61,00:00:03.180,3.18,1,/home/sail/Documents/ronald/all_vids/annotations_double/elan/51020_sessie1_taskrobotEngagement.eaf
default,00:00:39.610,39.61,00:00:41.050,41.05,00:00:01.440,1.44,2,/home/sail/Documents/ronald/all_vids/annotations_double/elan/51020_sessie1_taskrobotEngagement.eaf
default,00:00:41.050,41.05,00:00:42.211,42.211,00:00:01.161,1.161,1,/home/sail/Documents/ronald/all_vids/annotations_double/elan/51020_sessie1_taskrobotEngagement.eaf
default,00:00:42.211,42.211,00:00:44.910,44.91,00:00:02.699,2.699,3,/home/sail/Documents/ronald/all_vids/annotations_double/elan/51020_sessie1_taskrobotEngagement.eaf
default,00:00:44.910,44.91,00:00:45.830,45.83,00:00:00.920,0.92,1,/home/sail/Documents/ronald/all_vids/annotations_double/elan/51020_sessie1_taskrobotEngagement.eaf
default,00:00:45.830,45.83,00:00:47.750,47.75,00:00:01.920,1.92,2,/home/sail/Documents/ronald/all_vids/annotations_double/elan/51020_sessie1_taskrobotEngagement.eaf
default,00:00:47.750,47.75,00:01:06.670,66.67,00:00:18.920,18.92,1,/home/sail/Documents/ronald/all_vids/annotations_double/elan/51020_sessie1_taskrobotEngagement.eaf
default,00:01:06.670,66.67,00:01:07.370,67.37,00:00:00.700,0.7,2,/home/sail/Documents/ronald/all_vids/annotations_double/elan/51020_sessie1_taskrobotEngagement.eaf
default,00:01:07.370,67.37,00:01:09.380,69.38,00:00:02.010,2.01,3,/home/sail/Documents/ronald/all_vids/annotations_double/elan/51020_sessie1_taskrobotEngagement.eaf
default,00:01:09.380,69.38,00:01:11.480,71.48,00:00:02.100,2.1,2,/home/sail/Documents/ronald/all_vids/annotations_double/elan/51020_sessie1_taskrobotEngagement.eaf
default,00:01:11.480,71.48,00:01:19.120,79.12,00:00:07.640,7.64,1,/home/sail/Documents/ronald/all_vids/annotations_double/elan/51020_sessie1_taskrobotEngagement.eaf
default,00:01:19.120,79.12,00:01:19.870,79.87,00:00:00.750,0.75,2,/home/sail/Documents/ronald/all_vids/annotations_double/elan/51020_sessie1_taskrobotEngagement.eaf
default,00:01:19.870,79.87,00:01:25.000,85.0,00:00:05.130,5.13,1,/home/sail/Documents/ronald/all_vids/annotations_double/elan/51020_sessie1_taskrobotEngagement.eaf
default,00:01:25.000,85.0,00:01:25.750,85.75,00:00:00.750,0.75,2,/home/sail/Documents/ronald/all_vids/annotations_double/elan/51020_sessie1_taskrobotEngagement.eaf
default,00:01:25.750,85.75,00:01:30.690,90.69,00:00:04.940,4.94,1,/home/sail/Documents/ronald/all_vids/annotations_double/elan/51020_sessie1_taskrobotEngagement.eaf
default,00:01:30.690,90.69,00:01:32.810,92.81,00:00:02.120,2.12,3,/home/sail/Documents/ronald/all_vids/annotations_double/elan/51020_sessie1_taskrobotEngagement.eaf
default,00:01:32.810,92.81,00:01:33.880,93.88,00:00:01.070,1.07,1,/home/sail/Documents/ronald/all_vids/annotations_double/elan/51020_sessie1_taskrobotEngagement.eaf
default,00:00:00.000,0.0,00:00:04.150,4.15,00:00:04.150,4.15,1,/home/sail/Documents/ronald/all_vids/annotations_double/elan/51021_sessie1_taskrobotEngagement.eaf
default,00:00:04.150,4.15,00:00:04.740,4.74,00:00:00.590,0.59,2,/home/sail/Documents/ronald/all_vids/annotations_double/elan/51021_sessie1_taskrobotEngagement.eaf
default,00:00:04.740,4.74,00:00:12.100,12.1,00:00:07.360,7.36,0,/home/sail/Documents/ronald/all_vids/annotations_double/elan/51021_sessie1_taskrobotEngagement.eaf
default,00:00:12.100,12.1,00:00:13.930,13.93,00:00:01.830,1.83,1,/home/sail/Documents/ronald/all_vids/annotations_double/elan/51021_sessie1_taskrobotEngagement.eaf
default,00:00:13.930,13.93,00:00:14.450,14.45,00:00:00.520,0.52,0,/home/sail/Documents/ronald/all_vids/annotations_double/elan/51021_sessie1_taskrobotEngagement.eaf
default,00:00:14.450,14.45,00:00:16.950,16.95,00:00:02.500,2.5,2,/home/sail/Documents/ronald/all_vids/annotations_double/elan/51021_sessie1_taskrobotEngagement.eaf
default,00:00:16.950,16.95,00:00:21.070,21.07,00:00:04.120,4.12,2,/home/sail/Documents/ronald/all_vids/annotations_double/elan/51021_sessie1_taskrobotEngagement.eaf
default,00:00:21.070,21.07,00:00:23.540,23.54,00:00:02.470,2.47,0,/home/sail/Documents/ronald/all_vids/annotations_double/elan/51021_sessie1_taskrobotEngagement.eaf
default,00:00:23.540,23.54,00:00:32.690,32.69,00:00:09.150,9.15,3,/home/sail/Documents/ronald/all_vids/annotations_double/elan/51021_sessie1_taskrobotEngagement.eaf
default,00:00:32.690,32.69,00:00:34.010,34.01,00:00:01.320,1.32,0,/home/sail/Documents/ronald/all_vids/annotations_double/elan/51021_sessie1_taskrobotEngagement.eaf
default,00:00:34.010,34.01,00:00:35.250,35.25,00:00:01.240,1.24,1,/home/sail/Documents/ronald/all_vids/annotations_double/elan/51021_sessie1_taskrobotEngagement.eaf
default,00:00:35.250,35.25,00:00:37.250,37.25,00:00:02.000,2.0,0,/home/sail/Documents/ronald/all_vids/annotations_double/elan/51021_sessie1_taskrobotEngagement.eaf
default,00:00:37.250,37.25,00:00:40.460,40.46,00:00:03.210,3.21,1,/home/sail/Documents/ronald/all_vids/annotations_double/elan/51021_sessie1_taskrobotEngagement.eaf
default,00:00:40.460,40.46,00:00:42.850,42.85,00:00:02.390,2.39,0,/home/sail/Documents/ronald/all_vids/annotations_double/elan/51021_sessie1_taskrobotEngagement.eaf
default,00:00:42.850,42.85,00:00:43.120,43.12,00:00:00.270,0.27,1,/home/sail/Documents/ronald/all_vids/annotations_double/elan/51021_sessie1_taskrobotEngagement.eaf
default,00:00:43.120,43.12,00:00:48.733,48.733,00:00:05.613,5.613,2,/home/sail/Documents/ronald/all_vids/annotations_double/elan/51021_sessie1_taskrobotEngagement.eaf
default,00:00:48.733,48.733,00:00:52.260,52.26,00:00:03.527,3.527,1,/home/sail/Documents/ronald/all_vids/annotations_double/elan/51021_sessie1_taskrobotEngagement.eaf
default,00:00:52.260,52.26,00:00:53.220,53.22,00:00:00.960,0.96,0,/home/sail/Documents/ronald/all_vids/annotations_double/elan/51021_sessie1_taskrobotEngagement.eaf
default,00:00:53.220,53.22,00:00:58.990,58.99,00:00:05.770,5.77,2,/home/sail/Documents/ronald/all_vids/annotations_double/elan/51021_sessie1_taskrobotEngagement.eaf
default,00:00:58.990,58.99,00:00:59.810,59.81,00:00:00.820,0.82,0,/home/sail/Documents/ronald/all_vids/annotations_double/elan/51021_sessie1_taskrobotEngagement.eaf
default,00:00:59.810,59.81,00:01:03.420,63.42,00:00:03.610,3.61,3,/home/sail/Documents/ronald/all_vids/annotations_double/elan/51021_sessie1_taskrobotEngagement.eaf
default,00:01:03.420,63.42,00:01:17.571,77.571,00:00:14.151,14.151,1,/home/sail/Documents/ronald/all_vids/annotations_double/elan/51021_sessie1_taskrobotEngagement.eaf
default,00:01:17.571,77.571,00:01:18.740,78.74,00:00:01.169,1.169,2,/home/sail/Documents/ronald/all_vids/annotations_double/elan/51021_sessie1_taskrobotEngagement.eaf
default,00:01:18.740,78.74,00:01:25.330,85.33,00:00:06.590,6.59,1,/home/sail/Documents/ronald/all_vids/annotations_double/elan/51021_sessie1_taskrobotEngagement.eaf
default,00:01:25.330,85.33,00:01:27.660,87.66,00:00:02.330,2.33,1,/home/sail/Documents/ronald/all_vids/annotations_double/elan/51021_sessie1_taskrobotEngagement.eaf
default,00:01:27.660,87.66,00:01:29.920,89.92,00:00:02.260,2.26,3,/home/sail/Documents/ronald/all_vids/annotations_double/elan/51021_sessie1_taskrobotEngagement.eaf
default,00:01:29.920,89.92,00:01:31.920,91.92,00:00:02.000,2.0,3,/home/sail/Documents/ronald/all_vids/annotations_double/elan/51021_sessie1_taskrobotEngagement.eaf
default,00:01:31.920,91.92,00:01:34.900,94.9,00:00:02.980,2.98,2,/home/sail/Documents/ronald/all_vids/annotations_double/elan/51021_sessie1_taskrobotEngagement.eaf
default,00:01:34.900,94.9,00:01:41.060,101.06,00:00:06.160,6.16,3,/home/sail/Documents/ronald/all_vids/annotations_double/elan/51021_sessie1_taskrobotEngagement.eaf
default,00:01:41.060,101.06,00:01:42.630,102.63,00:00:01.570,1.57,0,/home/sail/Documents/ronald/all_vids/annotations_double/elan/51021_sessie1_taskrobotEngagement.eaf
default,00:01:42.630,102.63,00:01:44.450,104.45,00:00:01.820,1.82,3,/home/sail/Documents/ronald/all_vids/annotations_double/elan/51021_sessie1_taskrobotEngagement.eaf
default,00:01:44.450,104.45,00:01:46.200,106.2,00:00:01.750,1.75,1,/home/sail/Documents/ronald/all_vids/annotations_double/elan/51021_sessie1_taskrobotEngagement.eaf
default,00:01:46.200,106.2,00:01:50.990,110.99,00:00:04.790,4.79,3,/home/sail/Documents/ronald/all_vids/annotations_double/elan/51021_sessie1_taskrobotEngagement.eaf
default,00:01:50.990,110.99,00:02:06.960,126.96,00:00:15.970,15.97,1,/home/sail/Documents/ronald/all_vids/annotations_double/elan/51021_sessie1_taskrobotEngagement.eaf
default,00:02:06.960,126.96,00:02:07.870,127.87,00:00:00.910,0.91,0,/home/sail/Documents/ronald/all_vids/annotations_double/elan/51021_sessie1_taskrobotEngagement.eaf
default,00:02:07.870,127.87,00:02:09.550,129.55,00:00:01.680,1.68,2,/home/sail/Documents/ronald/all_vids/annotations_double/elan/51021_sessie1_taskrobotEngagement.eaf
default,00:02:09.550,129.55,00:02:13.300,133.3,00:00:03.750,3.75,0,/home/sail/Documents/ronald/all_vids/annotations_double/elan/51021_sessie1_taskrobotEngagement.eaf
default,00:02:13.300,133.3,00:02:15.000,135.0,00:00:01.700,1.7,3,/home/sail/Documents/ronald/all_vids/annotations_double/elan/51021_sessie1_taskrobotEngagement.eaf
default,00:02:15.000,135.0,00:02:15.750,135.75,00:00:00.750,0.75,3,/home/sail/Documents/ronald/all_vids/annotations_double/elan/51021_sessie1_taskrobotEngagement.eaf
default,00:02:15.750,135.75,00:02:18.000,138.0,00:00:02.250,2.25,0,/home/sail/Documents/ronald/all_vids/annotations_double/elan/51021_sessie1_taskrobotEngagement.eaf
default,00:02:18.000,138.0,00:02:19.380,139.38,00:00:01.380,1.38,1,/home/sail/Documents/ronald/all_vids/annotations_double/elan/51021_sessie1_taskrobotEngagement.eaf
default,00:02:19.380,139.38,00:02:21.070,141.07,00:00:01.690,1.69,0,/home/sail/Documents/ronald/all_vids/annotations_double/elan/51021_sessie1_taskrobotEngagement.eaf
default,00:02:21.070,141.07,00:02:23.060,143.06,00:00:01.990,1.99,2,/home/sail/Documents/ronald/all_vids/annotations_double/elan/51021_sessie1_taskrobotEngagement.eaf
default,00:02:23.060,143.06,00:02:23.520,143.52,00:00:00.460,0.46,1,/home/sail/Documents/ronald/all_vids/annotations_double/elan/51021_sessie1_taskrobotEngagement.eaf
default,00:02:23.520,143.52,00:02:31.770,151.77,00:00:08.250,8.25,1,/home/sail/Documents/ronald/all_vids/annotations_double/elan/51021_sessie1_taskrobotEngagement.eaf
default,00:02:31.770,151.77,00:02:33.270,153.27,00:00:01.500,1.5,2,/home/sail/Documents/ronald/all_vids/annotations_double/elan/51021_sessie1_taskrobotEngagement.eaf
default,00:02:33.270,153.27,00:02:33.820,153.82,00:00:00.550,0.55,1,/home/sail/Documents/ronald/all_vids/annotations_double/elan/51021_sessie1_taskrobotEngagement.eaf
default,00:02:33.820,153.82,00:02:37.500,157.5,00:00:03.680,3.68,1,/home/sail/Documents/ronald/all_vids/annotations_double/elan/51021_sessie1_taskrobotEngagement.eaf
default,00:02:37.500,157.5,00:02:39.380,159.38,00:00:01.880,1.88,2,/home/sail/Documents/ronald/all_vids/annotations_double/elan/51021_sessie1_taskrobotEngagement.eaf
default,00:02:39.380,159.38,00:02:40.950,160.95,00:00:01.570,1.57,1,/home/sail/Documents/ronald/all_vids/annotations_double/elan/51021_sessie1_taskrobotEngagement.eaf
default,00:02:40.950,160.95,00:02:43.660,163.66,00:00:02.710,2.71,2,/home/sail/Documents/ronald/all_vids/annotations_double/elan/51021_sessie1_taskrobotEngagement.eaf
default,00:02:43.660,163.66,00:02:45.120,165.12,00:00:01.460,1.46,1,/home/sail/Documents/ronald/all_vids/annotations_double/elan/51021_sessie1_taskrobotEngagement.eaf
default,00:02:45.120,165.12,00:02:46.010,166.01,00:00:00.890,0.89,2,/home/sail/Documents/ronald/all_vids/annotations_double/elan/51021_sessie1_taskrobotEngagement.eaf
default,00:02:46.010,166.01,00:02:48.040,168.04,00:00:02.030,2.03,1,/home/sail/Documents/ronald/all_vids/annotations_double/elan/51021_sessie1_taskrobotEngagement.eaf
default,00:02:48.040,168.04,00:02:53.630,173.63,00:00:05.590,5.59,2,/home/sail/Documents/ronald/all_vids/annotations_double/elan/51021_sessie1_taskrobotEngagement.eaf
default,00:02:53.630,173.63,00:02:54.470,174.47,00:00:00.840,0.84,3,/home/sail/Documents/ronald/all_vids/annotations_double/elan/51021_sessie1_taskrobotEngagement.eaf
default,00:02:54.470,174.47,00:02:55.110,175.11,00:00:00.640,0.64,1,/home/sail/Documents/ronald/all_vids/annotations_double/elan/51021_sessie1_taskrobotEngagement.eaf
default,00:02:55.110,175.11,00:03:02.650,182.65,00:00:07.540,7.54,2,/home/sail/Documents/ronald/all_vids/annotations_double/elan/51021_sessie1_taskrobotEngagement.eaf
default,00:03:02.650,182.65,00:03:04.040,184.04,00:00:01.390,1.39,3,/home/sail/Documents/ronald/all_vids/annotations_double/elan/51021_sessie1_taskrobotEngagement.eaf
default,00:03:04.040,184.04,00:03:04.670,184.67,00:00:00.630,0.63,1,/home/sail/Documents/ronald/all_vids/annotations_double/elan/51021_sessie1_taskrobotEngagement.eaf
default,00:03:04.670,184.67,00:03:06.710,186.71,00:00:02.040,2.04,2,/home/sail/Documents/ronald/all_vids/annotations_double/elan/51021_sessie1_taskrobotEngagement.eaf
default,00:03:06.710,186.71,00:03:15.740,195.74,00:00:09.030,9.03,2,/home/sail/Documents/ronald/all_vids/annotations_double/elan/51021_sessie1_taskrobotEngagement.eaf
default,00:03:15.740,195.74,00:03:16.980,196.98,00:00:01.240,1.24,0,/home/sail/Documents/ronald/all_vids/annotations_double/elan/51021_sessie1_taskrobotEngagement.eaf
default,00:03:16.980,196.98,00:03:26.800,206.8,00:00:09.820,9.82,1,/home/sail/Documents/ronald/all_vids/annotations_double/elan/51021_sessie1_taskrobotEngagement.eaf
default,00:00:00.000,0.0,00:00:00.844,0.844,00:00:00.844,0.844,1,/home/sail/Documents/ronald/all_vids/annotations_double/elan/Proefpersoon22016_Sessie1.eaf
default,00:00:00.844,0.844,00:00:01.751,1.751,00:00:00.907,0.907,2,/home/sail/Documents/ronald/all_vids/annotations_double/elan/Proefpersoon22016_Sessie1.eaf
default,00:00:01.751,1.751,00:00:05.051,5.051,00:00:03.300,3.3,1,/home/sail/Documents/ronald/all_vids/annotations_double/elan/Proefpersoon22016_Sessie1.eaf
default,00:00:05.051,5.051,00:00:10.950,10.95,00:00:05.899,5.899,1,/home/sail/Documents/ronald/all_vids/annotations_double/elan/Proefpersoon22016_Sessie1.eaf
default,00:00:10.950,10.95,00:00:13.950,13.95,00:00:03.000,3.0,2,/home/sail/Documents/ronald/all_vids/annotations_double/elan/Proefpersoon22016_Sessie1.eaf
default,00:00:13.950,13.95,00:00:16.700,16.7,00:00:02.750,2.75,0,/home/sail/Documents/ronald/all_vids/annotations_double/elan/Proefpersoon22016_Sessie1.eaf
default,00:00:16.700,16.7,00:00:17.642,17.642,00:00:00.942,0.942,2,/home/sail/Documents/ronald/all_vids/annotations_double/elan/Proefpersoon22016_Sessie1.eaf
default,00:00:17.642,17.642,00:00:18.100,18.1,00:00:00.458,0.458,3,/home/sail/Documents/ronald/all_vids/annotations_double/elan/Proefpersoon22016_Sessie1.eaf
default,00:00:18.100,18.1,00:00:55.600,55.6,00:00:37.500,37.5,1,/home/sail/Documents/ronald/all_vids/annotations_double/elan/Proefpersoon22016_Sessie1.eaf
default,00:00:55.600,55.6,00:00:57.100,57.1,00:00:01.500,1.5,2,/home/sail/Documents/ronald/all_vids/annotations_double/elan/Proefpersoon22016_Sessie1.eaf
default,00:00:57.100,57.1,00:01:11.784,71.784,00:00:14.684,14.684,2,/home/sail/Documents/ronald/all_vids/annotations_double/elan/Proefpersoon22016_Sessie1.eaf
default,00:01:11.784,71.784,00:01:13.650,73.65,00:00:01.866,1.866,1,/home/sail/Documents/ronald/all_vids/annotations_double/elan/Proefpersoon22016_Sessie1.eaf
default,00:01:13.650,73.65,00:01:14.221,74.221,00:00:00.571,0.571,1,/home/sail/Documents/ronald/all_vids/annotations_double/elan/Proefpersoon22016_Sessie1.eaf
default,00:01:14.221,74.221,00:01:15.050,75.05,00:00:00.829,0.829,2,/home/sail/Documents/ronald/all_vids/annotations_double/elan/Proefpersoon22016_Sessie1.eaf
default,00:01:15.050,75.05,00:01:16.050,76.05,00:00:01.000,1.0,1,/home/sail/Documents/ronald/all_vids/annotations_double/elan/Proefpersoon22016_Sessie1.eaf
default,00:01:16.050,76.05,00:01:19.050,79.05,00:00:03.000,3.0,2,/home/sail/Documents/ronald/all_vids/annotations_double/elan/Proefpersoon22016_Sessie1.eaf
default,00:01:19.050,79.05,00:01:21.456,81.456,00:00:02.406,2.406,2,/home/sail/Documents/ronald/all_vids/annotations_double/elan/Proefpersoon22016_Sessie1.eaf
default,00:01:21.456,81.456,00:01:23.500,83.5,00:00:02.044,2.044,3,/home/sail/Documents/ronald/all_vids/annotations_double/elan/Proefpersoon22016_Sessie1.eaf
default,00:01:23.500,83.5,00:01:25.750,85.75,00:00:02.250,2.25,1,/home/sail/Documents/ronald/all_vids/annotations_double/elan/Proefpersoon22016_Sessie1.eaf
default,00:01:25.750,85.75,00:01:26.750,86.75,00:00:01.000,1.0,3,/home/sail/Documents/ronald/all_vids/annotations_double/elan/Proefpersoon22016_Sessie1.eaf
default,00:01:26.750,86.75,00:01:27.500,87.5,00:00:00.750,0.75,1,/home/sail/Documents/ronald/all_vids/annotations_double/elan/Proefpersoon22016_Sessie1.eaf
default,00:01:27.500,87.5,00:01:30.251,90.251,00:00:02.751,2.751,3,/home/sail/Documents/ronald/all_vids/annotations_double/elan/Proefpersoon22016_Sessie1.eaf
default,00:01:30.251,90.251,00:01:32.502,92.502,00:00:02.251,2.251,1,/home/sail/Documents/ronald/all_vids/annotations_double/elan/Proefpersoon22016_Sessie1.eaf
default,00:01:32.502,92.502,00:01:34.050,94.05,00:00:01.548,1.548,1,/home/sail/Documents/ronald/all_vids/annotations_double/elan/Proefpersoon22016_Sessie1.eaf
default,00:01:34.050,94.05,00:01:37.050,97.05,00:00:03.000,3.0,1,/home/sail/Documents/ronald/all_vids/annotations_double/elan/Proefpersoon22016_Sessie1.eaf
default,00:01:37.050,97.05,00:01:42.050,102.05,00:00:05.000,5.0,2,/home/sail/Documents/ronald/all_vids/annotations_double/elan/Proefpersoon22016_Sessie1.eaf
