,file,case,framenumber,class
48736,51017_sessie1_taskrobotEngagement,invisible,435,2
48737,51017_sessie1_taskrobotEngagement,invisible,436,2
48738,51017_sessie1_taskrobotEngagement,invisible,437,2
48739,51017_sessie1_taskrobotEngagement,invisible,438,2
48740,51017_sessie1_taskrobotEngagement,invisible,439,2
48741,51017_sessie1_taskrobotEngagement,invisible,440,2
48742,51017_sessie1_taskrobotEngagement,invisible,441,2
48743,51017_sessie1_taskrobotEngagement,invisible,442,2
48744,51017_sessie1_taskrobotEngagement,invisible,443,2
48745,51017_sessie1_taskrobotEngagement,invisible,444,2
48746,51017_sessie1_taskrobotEngagement,invisible,445,2
48747,51017_sessie1_taskrobotEngagement,invisible,446,2
48748,51017_sessie1_taskrobotEngagement,invisible,447,2
48749,51017_sessie1_taskrobotEngagement,invisible,448,2
48750,51017_sessie1_taskrobotEngagement,invisible,449,2
48751,51017_sessie1_taskrobotEngagement,invisible,450,2
48752,51017_sessie1_taskrobotEngagement,invisible,451,2
48753,51017_sessie1_taskrobotEngagement,invisible,452,2
48754,51017_sessie1_taskrobotEngagement,invisible,453,2
48755,51017_sessie1_taskrobotEngagement,invisible,454,2
48756,51017_sessie1_taskrobotEngagement,invisible,455,2
48757,51017_sessie1_taskrobotEngagement,invisible,456,2
48758,51017_sessie1_taskrobotEngagement,invisible,457,2
48759,51017_sessie1_taskrobotEngagement,invisible,458,2
48760,51017_sessie1_taskrobotEngagement,invisible,459,2
48761,51017_sessie1_taskrobotEngagement,invisible,460,2
48762,51017_sessie1_taskrobotEngagement,invisible,461,2
48763,51017_sessie1_taskrobotEngagement,invisible,462,2
48764,51017_sessie1_taskrobotEngagement,invisible,463,2
48765,51017_sessie1_taskrobotEngagement,invisible,464,2
48766,51017_sessie1_taskrobotEngagement,invisible,465,2
48767,51017_sessie1_taskrobotEngagement,invisible,466,2
48768,51017_sessie1_taskrobotEngagement,invisible,467,2
48769,51017_sessie1_taskrobotEngagement,invisible,468,2
48770,51017_sessie1_taskrobotEngagement,invisible,469,2
48771,51017_sessie1_taskrobotEngagement,invisible,470,2
48772,51017_sessie1_taskrobotEngagement,invisible,471,2
48773,51017_sessie1_taskrobotEngagement,invisible,472,2
48774,51017_sessie1_taskrobotEngagement,invisible,473,2
48775,51017_sessie1_taskrobotEngagement,invisible,474,2
48776,51017_sessie1_taskrobotEngagement,invisible,475,1
48777,51017_sessie1_taskrobotEngagement,invisible,476,1
48778,51017_sessie1_taskrobotEngagement,invisible,477,1
48779,51017_sessie1_taskrobotEngagement,invisible,478,1
48780,51017_sessie1_taskrobotEngagement,invisible,479,1
48781,51017_sessie1_taskrobotEngagement,invisible,480,1
48782,51017_sessie1_taskrobotEngagement,invisible,481,1
48783,51017_sessie1_taskrobotEngagement,invisible,482,1
48784,51017_sessie1_taskrobotEngagement,invisible,483,1
48785,51017_sessie1_taskrobotEngagement,invisible,484,1
48786,51017_sessie1_taskrobotEngagement,invisible,485,1
48787,51017_sessie1_taskrobotEngagement,invisible,486,1
48788,51017_sessie1_taskrobotEngagement,invisible,487,1
48789,51017_sessie1_taskrobotEngagement,invisible,488,1
48790,51017_sessie1_taskrobotEngagement,invisible,489,1
48791,51017_sessie1_taskrobotEngagement,invisible,490,1
48792,51017_sessie1_taskrobotEngagement,invisible,491,1
48793,51017_sessie1_taskrobotEngagement,invisible,492,1
48794,51017_sessie1_taskrobotEngagement,invisible,493,1
48795,51017_sessie1_taskrobotEngagement,invisible,494,1
48796,51017_sessie1_taskrobotEngagement,invisible,495,1
48797,51017_sessie1_taskrobotEngagement,invisible,496,1
48798,51017_sessie1_taskrobotEngagement,invisible,497,1
48799,51017_sessie1_taskrobotEngagement,invisible,498,1
48800,51017_sessie1_taskrobotEngagement,invisible,499,1
48801,51017_sessie1_taskrobotEngagement,invisible,500,1
48802,51017_sessie1_taskrobotEngagement,invisible,501,1
48803,51017_sessie1_taskrobotEngagement,invisible,502,1
48804,51017_sessie1_taskrobotEngagement,invisible,503,1
48805,51017_sessie1_taskrobotEngagement,invisible,504,1
48806,51017_sessie1_taskrobotEngagement,invisible,505,1
48807,51017_sessie1_taskrobotEngagement,invisible,506,1
48808,51017_sessie1_taskrobotEngagement,invisible,507,1
48809,51017_sessie1_taskrobotEngagement,invisible,508,1
48810,51017_sessie1_taskrobotEngagement,invisible,509,1
48811,51017_sessie1_taskrobotEngagement,invisible,510,1
48812,51017_sessie1_taskrobotEngagement,invisible,511,1
48813,51017_sessie1_taskrobotEngagement,invisible,512,1
48814,51017_sessie1_taskrobotEngagement,invisible,513,1
48815,51017_sessie1_taskrobotEngagement,invisible,514,1
48816,51017_sessie1_taskrobotEngagement,invisible,515,1
48817,51017_sessie1_taskrobotEngagement,invisible,516,1
48818,51017_sessie1_taskrobotEngagement,invisible,517,1
48819,51017_sessie1_taskrobotEngagement,invisible,518,1
48820,51017_sessie1_taskrobotEngagement,invisible,519,1
48821,51017_sessie1_taskrobotEngagement,invisible,520,1
48822,51017_sessie1_taskrobotEngagement,invisible,521,1
48823,51017_sessie1_taskrobotEngagement,invisible,522,2
48824,51017_sessie1_taskrobotEngagement,invisible,523,2
48825,51017_sessie1_taskrobotEngagement,invisible,524,2
48826,51017_sessie1_taskrobotEngagement,invisible,525,2
48827,51017_sessie1_taskrobotEngagement,invisible,526,2
48828,51017_sessie1_taskrobotEngagement,invisible,527,2
48829,51017_sessie1_taskrobotEngagement,invisible,528,2
48830,51017_sessie1_taskrobotEngagement,invisible,529,2
48831,51017_sessie1_taskrobotEngagement,invisible,530,2
48832,51017_sessie1_taskrobotEngagement,invisible,531,2
48833,51017_sessie1_taskrobotEngagement,invisible,532,2
48834,51017_sessie1_taskrobotEngagement,invisible,533,2
48835,51017_sessie1_taskrobotEngagement,invisible,534,2
48836,51017_sessie1_taskrobotEngagement,invisible,535,2
48837,51017_sessie1_taskrobotEngagement,invisible,536,2
48838,51017_sessie1_taskrobotEngagement,invisible,537,2
48839,51017_sessie1_taskrobotEngagement,invisible,538,2
48840,51017_sessie1_taskrobotEngagement,invisible,539,2
48841,51017_sessie1_taskrobotEngagement,invisible,540,2
48842,51017_sessie1_taskrobotEngagement,invisible,541,2
48843,51017_sessie1_taskrobotEngagement,invisible,542,2
48844,51017_sessie1_taskrobotEngagement,invisible,543,2
48845,51017_sessie1_taskrobotEngagement,invisible,544,2
48846,51017_sessie1_taskrobotEngagement,invisible,545,2
48847,51017_sessie1_taskrobotEngagement,invisible,546,2
48848,51017_sessie1_taskrobotEngagement,invisible,547,2
48849,51017_sessie1_taskrobotEngagement,invisible,548,2
48850,51017_sessie1_taskrobotEngagement,invisible,549,2
48851,51017_sessie1_taskrobotEngagement,invisible,550,2
48852,51017_sessie1_taskrobotEngagement,invisible,551,2
48853,51017_sessie1_taskrobotEngagement,invisible,552,2
48854,51017_sessie1_taskrobotEngagement,invisible,553,2
48855,51017_sessie1_taskrobotEngagement,invisible,554,2
48856,51017_sessie1_taskrobotEngagement,invisible,555,2
48857,51017_sessie1_taskrobotEngagement,invisible,556,2
48858,51017_sessie1_taskrobotEngagement,invisible,557,2
48859,51017_sessie1_taskrobotEngagement,invisible,558,2
48860,51017_sessie1_taskrobotEngagement,invisible,559,2
48861,51017_sessie1_taskrobotEngagement,invisible,560,2
48862,51017_sessie1_taskrobotEngagement,invisible,561,2
48863,51017_sessie1_taskrobotEngagement,invisible,562,2
48864,51017_sessie1_taskrobotEngagement,invisible,563,2
48865,51017_sessie1_taskrobotEngagement,invisible,564,2
48866,51017_sessie1_taskrobotEngagement,invisible,565,2
48867,51017_sessie1_taskrobotEngagement,invisible,566,2
48868,51017_sessie1_taskrobotEngagement,invisible,567,2
48869,51017_sessie1_taskrobotEngagement,invisible,568,2
48870,51017_sessie1_taskrobotEngagement,invisible,569,2
48871,51017_sessie1_taskrobotEngagement,invisible,570,2
48872,51017_sessie1_taskrobotEngagement,invisible,571,2
48873,51017_sessie1_taskrobotEngagement,invisible,572,2
48874,51017_sessie1_taskrobotEngagement,invisible,573,2
48875,51017_sessie1_taskrobotEngagement,invisible,574,2
48876,51017_sessie1_taskrobotEngagement,invisible,575,2
48877,51017_sessie1_taskrobotEngagement,invisible,576,2
48878,51017_sessie1_taskrobotEngagement,invisible,577,2
48879,51017_sessie1_taskrobotEngagement,invisible,578,2
48880,51017_sessie1_taskrobotEngagement,invisible,579,2
48881,51017_sessie1_taskrobotEngagement,invisible,580,2
48882,51017_sessie1_taskrobotEngagement,invisible,581,2
48883,51017_sessie1_taskrobotEngagement,invisible,582,2
48884,51017_sessie1_taskrobotEngagement,invisible,583,2
48885,51017_sessie1_taskrobotEngagement,invisible,584,2
48886,51017_sessie1_taskrobotEngagement,invisible,585,2
48887,51017_sessie1_taskrobotEngagement,invisible,586,2
48888,51017_sessie1_taskrobotEngagement,invisible,587,2
48889,51017_sessie1_taskrobotEngagement,invisible,588,2
48890,51017_sessie1_taskrobotEngagement,invisible,589,2
48891,51017_sessie1_taskrobotEngagement,invisible,590,2
48892,51017_sessie1_taskrobotEngagement,invisible,591,2
48893,51017_sessie1_taskrobotEngagement,invisible,592,2
48894,51017_sessie1_taskrobotEngagement,invisible,593,2
48895,51017_sessie1_taskrobotEngagement,invisible,594,2
48896,51017_sessie1_taskrobotEngagement,invisible,595,2
48897,51017_sessie1_taskrobotEngagement,invisible,596,2
48898,51017_sessie1_taskrobotEngagement,invisible,597,2
48899,51017_sessie1_taskrobotEngagement,invisible,598,2
48900,51017_sessie1_taskrobotEngagement,invisible,599,2
48901,51017_sessie1_taskrobotEngagement,invisible,600,2
48902,51017_sessie1_taskrobotEngagement,invisible,601,2
48903,51017_sessie1_taskrobotEngagement,invisible,602,2
48904,51017_sessie1_taskrobotEngagement,invisible,603,2
48905,51017_sessie1_taskrobotEngagement,invisible,604,2
48906,51017_sessie1_taskrobotEngagement,invisible,605,2
48907,51017_sessie1_taskrobotEngagement,invisible,606,2
48908,51017_sessie1_taskrobotEngagement,invisible,607,2
48909,51017_sessie1_taskrobotEngagement,invisible,608,2
48910,51017_sessie1_taskrobotEngagement,invisible,609,2
48911,51017_sessie1_taskrobotEngagement,invisible,610,2
48912,51017_sessie1_taskrobotEngagement,invisible,611,2
48913,51017_sessie1_taskrobotEngagement,invisible,612,2
48914,51017_sessie1_taskrobotEngagement,invisible,613,2
48915,51017_sessie1_taskrobotEngagement,invisible,614,2
48916,51017_sessie1_taskrobotEngagement,invisible,615,2
48917,51017_sessie1_taskrobotEngagement,invisible,616,2
48918,51017_sessie1_taskrobotEngagement,invisible,617,2
48919,51017_sessie1_taskrobotEngagement,invisible,618,2
48920,51017_sessie1_taskrobotEngagement,invisible,619,2
48921,51017_sessie1_taskrobotEngagement,invisible,620,2
48922,51017_sessie1_taskrobotEngagement,invisible,621,2
48923,51017_sessie1_taskrobotEngagement,invisible,622,2
48924,51017_sessie1_taskrobotEngagement,invisible,623,2
48925,51017_sessie1_taskrobotEngagement,invisible,624,2
48926,51017_sessie1_taskrobotEngagement,invisible,625,2
48927,51017_sessie1_taskrobotEngagement,invisible,626,2
48928,51017_sessie1_taskrobotEngagement,invisible,627,2
48929,51017_sessie1_taskrobotEngagement,invisible,628,2
48930,51017_sessie1_taskrobotEngagement,invisible,629,2
48931,51017_sessie1_taskrobotEngagement,invisible,630,2
48932,51017_sessie1_taskrobotEngagement,invisible,631,2
48933,51017_sessie1_taskrobotEngagement,invisible,632,2
48934,51017_sessie1_taskrobotEngagement,invisible,633,2
48935,51017_sessie1_taskrobotEngagement,invisible,634,2
48936,51017_sessie1_taskrobotEngagement,invisible,635,2
48937,51017_sessie1_taskrobotEngagement,invisible,636,2
48938,51017_sessie1_taskrobotEngagement,invisible,637,2
48939,51017_sessie1_taskrobotEngagement,invisible,638,2
48940,51017_sessie1_taskrobotEngagement,invisible,639,2
48941,51017_sessie1_taskrobotEngagement,invisible,640,2
48942,51017_sessie1_taskrobotEngagement,invisible,641,2
48943,51017_sessie1_taskrobotEngagement,invisible,642,2
48944,51017_sessie1_taskrobotEngagement,invisible,643,2
48945,51017_sessie1_taskrobotEngagement,invisible,644,2
48946,51017_sessie1_taskrobotEngagement,invisible,645,2
48947,51017_sessie1_taskrobotEngagement,invisible,646,2
48948,51017_sessie1_taskrobotEngagement,invisible,647,2
48949,51017_sessie1_taskrobotEngagement,invisible,648,2
48950,51017_sessie1_taskrobotEngagement,invisible,649,2
48951,51017_sessie1_taskrobotEngagement,invisible,650,2
48952,51017_sessie1_taskrobotEngagement,invisible,651,2
48953,51017_sessie1_taskrobotEngagement,invisible,652,2
48954,51017_sessie1_taskrobotEngagement,invisible,653,2
48955,51017_sessie1_taskrobotEngagement,invisible,654,2
48956,51017_sessie1_taskrobotEngagement,invisible,655,2
48957,51017_sessie1_taskrobotEngagement,invisible,656,2
48958,51017_sessie1_taskrobotEngagement,invisible,657,2
48959,51017_sessie1_taskrobotEngagement,invisible,658,2
48960,51017_sessie1_taskrobotEngagement,invisible,659,2
48961,51017_sessie1_taskrobotEngagement,invisible,660,2
48962,51017_sessie1_taskrobotEngagement,invisible,661,2
48963,51017_sessie1_taskrobotEngagement,invisible,662,2
48964,51017_sessie1_taskrobotEngagement,invisible,663,2
48965,51017_sessie1_taskrobotEngagement,invisible,664,2
48966,51017_sessie1_taskrobotEngagement,invisible,665,2
48967,51017_sessie1_taskrobotEngagement,invisible,666,2
48968,51017_sessie1_taskrobotEngagement,invisible,667,2
48969,51017_sessie1_taskrobotEngagement,invisible,668,2
48970,51017_sessie1_taskrobotEngagement,invisible,669,2
48971,51017_sessie1_taskrobotEngagement,invisible,670,2
48972,51017_sessie1_taskrobotEngagement,invisible,671,2
48973,51017_sessie1_taskrobotEngagement,invisible,672,2
48974,51017_sessie1_taskrobotEngagement,invisible,673,2
48975,51017_sessie1_taskrobotEngagement,invisible,674,2
48976,51017_sessie1_taskrobotEngagement,invisible,675,2
48977,51017_sessie1_taskrobotEngagement,invisible,676,2
48978,51017_sessie1_taskrobotEngagement,invisible,677,2
48979,51017_sessie1_taskrobotEngagement,invisible,678,2
48980,51017_sessie1_taskrobotEngagement,invisible,679,2
48981,51017_sessie1_taskrobotEngagement,invisible,680,2
48982,51017_sessie1_taskrobotEngagement,invisible,681,2
48983,51017_sessie1_taskrobotEngagement,invisible,682,2
48984,51017_sessie1_taskrobotEngagement,invisible,683,2
48985,51017_sessie1_taskrobotEngagement,invisible,684,2
48986,51017_sessie1_taskrobotEngagement,invisible,685,2
48987,51017_sessie1_taskrobotEngagement,invisible,686,2
48988,51017_sessie1_taskrobotEngagement,invisible,687,2
48989,51017_sessie1_taskrobotEngagement,invisible,688,2
48990,51017_sessie1_taskrobotEngagement,invisible,689,2
48991,51017_sessie1_taskrobotEngagement,invisible,690,2
48992,51017_sessie1_taskrobotEngagement,invisible,691,2
48993,51017_sessie1_taskrobotEngagement,invisible,692,2
48994,51017_sessie1_taskrobotEngagement,invisible,693,2
48995,51017_sessie1_taskrobotEngagement,invisible,694,2
48996,51017_sessie1_taskrobotEngagement,invisible,695,2
48997,51017_sessie1_taskrobotEngagement,invisible,696,2
48998,51017_sessie1_taskrobotEngagement,invisible,697,2
48999,51017_sessie1_taskrobotEngagement,invisible,698,2
49000,51017_sessie1_taskrobotEngagement,invisible,699,2
49001,51017_sessie1_taskrobotEngagement,invisible,700,2
49002,51017_sessie1_taskrobotEngagement,invisible,701,2
49003,51017_sessie1_taskrobotEngagement,invisible,702,2
49004,51017_sessie1_taskrobotEngagement,invisible,703,2
49005,51017_sessie1_taskrobotEngagement,invisible,704,2
49006,51017_sessie1_taskrobotEngagement,invisible,705,2
49007,51017_sessie1_taskrobotEngagement,invisible,706,2
49008,51017_sessie1_taskrobotEngagement,invisible,707,2
49009,51017_sessie1_taskrobotEngagement,invisible,708,2
49010,51017_sessie1_taskrobotEngagement,invisible,709,2
49011,51017_sessie1_taskrobotEngagement,invisible,710,2
49012,51017_sessie1_taskrobotEngagement,invisible,711,2
49013,51017_sessie1_taskrobotEngagement,invisible,712,2
49014,51017_sessie1_taskrobotEngagement,invisible,713,2
49015,51017_sessie1_taskrobotEngagement,invisible,714,2
49016,51017_sessie1_taskrobotEngagement,invisible,715,2
49017,51017_sessie1_taskrobotEngagement,invisible,716,2
49018,51017_sessie1_taskrobotEngagement,invisible,717,2
49019,51017_sessie1_taskrobotEngagement,invisible,718,2
49020,51017_sessie1_taskrobotEngagement,invisible,719,2
49021,51017_sessie1_taskrobotEngagement,invisible,720,2
49022,51017_sessie1_taskrobotEngagement,invisible,721,2
49023,51017_sessie1_taskrobotEngagement,invisible,722,2
49024,51017_sessie1_taskrobotEngagement,invisible,723,2
49025,51017_sessie1_taskrobotEngagement,invisible,724,2
49026,51017_sessie1_taskrobotEngagement,invisible,725,2
49027,51017_sessie1_taskrobotEngagement,invisible,726,2
49028,51017_sessie1_taskrobotEngagement,invisible,727,2
49029,51017_sessie1_taskrobotEngagement,invisible,728,2
49030,51017_sessie1_taskrobotEngagement,invisible,729,2
49031,51017_sessie1_taskrobotEngagement,invisible,730,2
49032,51017_sessie1_taskrobotEngagement,invisible,731,2
49033,51017_sessie1_taskrobotEngagement,invisible,732,2
49034,51017_sessie1_taskrobotEngagement,invisible,733,2
49035,51017_sessie1_taskrobotEngagement,invisible,734,2
49036,51017_sessie1_taskrobotEngagement,invisible,735,2
49037,51017_sessie1_taskrobotEngagement,invisible,736,2
49038,51017_sessie1_taskrobotEngagement,invisible,737,2
49039,51017_sessie1_taskrobotEngagement,invisible,738,2
49040,51017_sessie1_taskrobotEngagement,invisible,739,2
49041,51017_sessie1_taskrobotEngagement,invisible,740,2
49042,51017_sessie1_taskrobotEngagement,invisible,741,2
49043,51017_sessie1_taskrobotEngagement,invisible,742,2
49044,51017_sessie1_taskrobotEngagement,invisible,743,2
49045,51017_sessie1_taskrobotEngagement,invisible,744,2
49046,51017_sessie1_taskrobotEngagement,invisible,745,2
49047,51017_sessie1_taskrobotEngagement,invisible,746,2
49048,51017_sessie1_taskrobotEngagement,invisible,747,2
49049,51017_sessie1_taskrobotEngagement,invisible,748,2
49050,51017_sessie1_taskrobotEngagement,invisible,749,2
49051,51017_sessie1_taskrobotEngagement,invisible,750,2
49052,51017_sessie1_taskrobotEngagement,invisible,751,2
49053,51017_sessie1_taskrobotEngagement,invisible,752,2
49054,51017_sessie1_taskrobotEngagement,invisible,753,2
49055,51017_sessie1_taskrobotEngagement,invisible,754,2
49056,51017_sessie1_taskrobotEngagement,invisible,755,2
49057,51017_sessie1_taskrobotEngagement,invisible,756,2
49058,51017_sessie1_taskrobotEngagement,invisible,757,2
49059,51017_sessie1_taskrobotEngagement,invisible,758,2
49060,51017_sessie1_taskrobotEngagement,invisible,759,2
49061,51017_sessie1_taskrobotEngagement,invisible,760,2
49062,51017_sessie1_taskrobotEngagement,invisible,761,2
49063,51017_sessie1_taskrobotEngagement,invisible,762,2
49064,51017_sessie1_taskrobotEngagement,invisible,763,2
49065,51017_sessie1_taskrobotEngagement,invisible,764,2
49066,51017_sessie1_taskrobotEngagement,invisible,765,2
49067,51017_sessie1_taskrobotEngagement,invisible,766,2
49068,51017_sessie1_taskrobotEngagement,invisible,767,2
49069,51017_sessie1_taskrobotEngagement,invisible,768,2
49070,51017_sessie1_taskrobotEngagement,invisible,769,2
49071,51017_sessie1_taskrobotEngagement,invisible,770,2
49072,51017_sessie1_taskrobotEngagement,invisible,771,2
49073,51017_sessie1_taskrobotEngagement,invisible,772,2
49074,51017_sessie1_taskrobotEngagement,invisible,773,2
49075,51017_sessie1_taskrobotEngagement,invisible,774,2
49076,51017_sessie1_taskrobotEngagement,invisible,775,2
49077,51017_sessie1_taskrobotEngagement,invisible,776,2
49078,51017_sessie1_taskrobotEngagement,invisible,777,2
49079,51017_sessie1_taskrobotEngagement,invisible,778,2
49080,51017_sessie1_taskrobotEngagement,invisible,779,2
49081,51017_sessie1_taskrobotEngagement,invisible,780,2
49082,51017_sessie1_taskrobotEngagement,invisible,781,2
49083,51017_sessie1_taskrobotEngagement,invisible,782,2
49084,51017_sessie1_taskrobotEngagement,invisible,783,2
49085,51017_sessie1_taskrobotEngagement,invisible,784,2
49086,51017_sessie1_taskrobotEngagement,invisible,785,2
49087,51017_sessie1_taskrobotEngagement,invisible,786,2
49088,51017_sessie1_taskrobotEngagement,invisible,787,2
49089,51017_sessie1_taskrobotEngagement,invisible,788,2
49090,51017_sessie1_taskrobotEngagement,invisible,789,2
49091,51017_sessie1_taskrobotEngagement,invisible,790,2
49092,51017_sessie1_taskrobotEngagement,invisible,791,2
49093,51017_sessie1_taskrobotEngagement,invisible,792,2
49094,51017_sessie1_taskrobotEngagement,invisible,793,2
49095,51017_sessie1_taskrobotEngagement,invisible,794,2
49096,51017_sessie1_taskrobotEngagement,invisible,795,2
49097,51017_sessie1_taskrobotEngagement,invisible,796,2
49098,51017_sessie1_taskrobotEngagement,invisible,797,2
49099,51017_sessie1_taskrobotEngagement,invisible,798,2
49100,51017_sessie1_taskrobotEngagement,invisible,799,2
49101,51017_sessie1_taskrobotEngagement,invisible,800,2
49102,51017_sessie1_taskrobotEngagement,invisible,801,2
49103,51017_sessie1_taskrobotEngagement,invisible,802,2
49104,51017_sessie1_taskrobotEngagement,invisible,803,2
49105,51017_sessie1_taskrobotEngagement,invisible,804,2
49106,51017_sessie1_taskrobotEngagement,invisible,805,2
49107,51017_sessie1_taskrobotEngagement,invisible,806,2
49108,51017_sessie1_taskrobotEngagement,invisible,807,2
49109,51017_sessie1_taskrobotEngagement,invisible,808,2
49110,51017_sessie1_taskrobotEngagement,invisible,809,2
49111,51017_sessie1_taskrobotEngagement,invisible,810,2
49112,51017_sessie1_taskrobotEngagement,invisible,811,2
49113,51017_sessie1_taskrobotEngagement,invisible,812,2
49114,51017_sessie1_taskrobotEngagement,invisible,813,2
49115,51017_sessie1_taskrobotEngagement,invisible,814,2
49116,51017_sessie1_taskrobotEngagement,invisible,815,2
49117,51017_sessie1_taskrobotEngagement,invisible,816,2
49118,51017_sessie1_taskrobotEngagement,invisible,817,2
49119,51017_sessie1_taskrobotEngagement,invisible,818,2
49120,51017_sessie1_taskrobotEngagement,invisible,819,2
49121,51017_sessie1_taskrobotEngagement,invisible,820,2
49122,51017_sessie1_taskrobotEngagement,invisible,821,2
49123,51017_sessie1_taskrobotEngagement,invisible,822,2
49124,51017_sessie1_taskrobotEngagement,invisible,823,2
49125,51017_sessie1_taskrobotEngagement,invisible,824,2
49126,51017_sessie1_taskrobotEngagement,invisible,825,2
49127,51017_sessie1_taskrobotEngagement,invisible,826,2
49128,51017_sessie1_taskrobotEngagement,invisible,827,2
49129,51017_sessie1_taskrobotEngagement,invisible,828,2
49130,51017_sessie1_taskrobotEngagement,invisible,829,2
49131,51017_sessie1_taskrobotEngagement,invisible,830,2
49132,51017_sessie1_taskrobotEngagement,invisible,831,2
49133,51017_sessie1_taskrobotEngagement,invisible,832,2
49134,51017_sessie1_taskrobotEngagement,invisible,833,2
49135,51017_sessie1_taskrobotEngagement,invisible,834,2
49136,51017_sessie1_taskrobotEngagement,invisible,835,2
49137,51017_sessie1_taskrobotEngagement,invisible,836,2
49138,51017_sessie1_taskrobotEngagement,invisible,837,2
49139,51017_sessie1_taskrobotEngagement,invisible,838,2
49140,51017_sessie1_taskrobotEngagement,invisible,839,2
49141,51017_sessie1_taskrobotEngagement,invisible,840,2
49142,51017_sessie1_taskrobotEngagement,invisible,841,2
49143,51017_sessie1_taskrobotEngagement,invisible,842,2
49144,51017_sessie1_taskrobotEngagement,invisible,843,2
49145,51017_sessie1_taskrobotEngagement,invisible,844,2
49146,51017_sessie1_taskrobotEngagement,invisible,845,2
49147,51017_sessie1_taskrobotEngagement,invisible,846,2
49148,51017_sessie1_taskrobotEngagement,invisible,847,2
49149,51017_sessie1_taskrobotEngagement,invisible,848,2
49150,51017_sessie1_taskrobotEngagement,invisible,849,2
49151,51017_sessie1_taskrobotEngagement,invisible,850,2
49152,51017_sessie1_taskrobotEngagement,invisible,851,2
49153,51017_sessie1_taskrobotEngagement,invisible,852,2
49154,51017_sessie1_taskrobotEngagement,invisible,853,1
49155,51017_sessie1_taskrobotEngagement,invisible,854,1
49156,51017_sessie1_taskrobotEngagement,invisible,855,1
49157,51017_sessie1_taskrobotEngagement,invisible,856,1
49158,51017_sessie1_taskrobotEngagement,invisible,857,1
49159,51017_sessie1_taskrobotEngagement,invisible,858,1
49160,51017_sessie1_taskrobotEngagement,invisible,859,1
49161,51017_sessie1_taskrobotEngagement,invisible,860,1
49162,51017_sessie1_taskrobotEngagement,invisible,861,1
49163,51017_sessie1_taskrobotEngagement,invisible,862,1
49164,51017_sessie1_taskrobotEngagement,invisible,863,1
49165,51017_sessie1_taskrobotEngagement,invisible,864,1
49166,51017_sessie1_taskrobotEngagement,invisible,865,1
49167,51017_sessie1_taskrobotEngagement,invisible,866,1
49168,51017_sessie1_taskrobotEngagement,invisible,867,1
49169,51017_sessie1_taskrobotEngagement,invisible,868,1
49170,51017_sessie1_taskrobotEngagement,invisible,869,1
49171,51017_sessie1_taskrobotEngagement,invisible,870,1
49172,51017_sessie1_taskrobotEngagement,invisible,871,1
49173,51017_sessie1_taskrobotEngagement,invisible,872,1
49174,51017_sessie1_taskrobotEngagement,invisible,873,1
49175,51017_sessie1_taskrobotEngagement,invisible,874,1
49176,51017_sessie1_taskrobotEngagement,invisible,875,1
49177,51017_sessie1_taskrobotEngagement,invisible,876,1
49178,51017_sessie1_taskrobotEngagement,invisible,877,1
49179,51017_sessie1_taskrobotEngagement,invisible,878,1
49180,51017_sessie1_taskrobotEngagement,invisible,879,1
49181,51017_sessie1_taskrobotEngagement,invisible,880,1
49182,51017_sessie1_taskrobotEngagement,invisible,881,1
49183,51017_sessie1_taskrobotEngagement,invisible,882,1
49184,51017_sessie1_taskrobotEngagement,invisible,883,1
49185,51017_sessie1_taskrobotEngagement,invisible,884,1
49186,51017_sessie1_taskrobotEngagement,invisible,885,1
49187,51017_sessie1_taskrobotEngagement,invisible,886,1
49188,51017_sessie1_taskrobotEngagement,invisible,887,1
49189,51017_sessie1_taskrobotEngagement,invisible,888,1
49190,51017_sessie1_taskrobotEngagement,invisible,889,1
49191,51017_sessie1_taskrobotEngagement,invisible,890,1
49192,51017_sessie1_taskrobotEngagement,invisible,891,1
49193,51017_sessie1_taskrobotEngagement,invisible,892,1
49194,51017_sessie1_taskrobotEngagement,invisible,893,1
49195,51017_sessie1_taskrobotEngagement,invisible,894,1
49196,51017_sessie1_taskrobotEngagement,invisible,895,1
49197,51017_sessie1_taskrobotEngagement,invisible,896,1
49198,51017_sessie1_taskrobotEngagement,invisible,897,1
49199,51017_sessie1_taskrobotEngagement,invisible,898,1
49200,51017_sessie1_taskrobotEngagement,invisible,899,1
49201,51017_sessie1_taskrobotEngagement,invisible,900,1
49202,51017_sessie1_taskrobotEngagement,invisible,901,1
49203,51017_sessie1_taskrobotEngagement,invisible,902,1
49204,51017_sessie1_taskrobotEngagement,invisible,903,1
49205,51017_sessie1_taskrobotEngagement,invisible,904,1
49206,51017_sessie1_taskrobotEngagement,invisible,905,1
49207,51017_sessie1_taskrobotEngagement,invisible,906,1
49208,51017_sessie1_taskrobotEngagement,invisible,907,1
49209,51017_sessie1_taskrobotEngagement,invisible,908,1
49210,51017_sessie1_taskrobotEngagement,invisible,909,1
49211,51017_sessie1_taskrobotEngagement,invisible,910,1
49212,51017_sessie1_taskrobotEngagement,invisible,911,1
49213,51017_sessie1_taskrobotEngagement,invisible,912,1
49214,51017_sessie1_taskrobotEngagement,invisible,913,1
49215,51017_sessie1_taskrobotEngagement,invisible,914,1
49216,51017_sessie1_taskrobotEngagement,invisible,915,1
49217,51017_sessie1_taskrobotEngagement,invisible,916,1
