,tier,beginmm,begin,endmm,end,diffmm,diff,class,file,case
72,default,not_used,0.0,00:00:29.220,29.22,not_used,29.22,2,Proefpersoon11009_sessie2,invisible
73,default,not_used,0.0,00:00:29.970,29.97,not_used,29.97,0,Proefpersoon11009_sessie2,invisible
74,default,not_used,0.0,00:00:59.770,59.77,not_used,59.77,1,Proefpersoon11009_sessie2,invisible
75,default,not_used,0.0,00:01:02.063,62.063,not_used,62.063,2,Proefpersoon11009_sessie2,invisible
76,default,not_used,0.0,00:01:11.500,71.5,not_used,71.5,4,Proefpersoon11009_sessie2,invisible
77,default,not_used,0.0,00:01:19.777,79.777,not_used,79.777,1,Proefpersoon11009_sessie2,invisible
78,default,not_used,0.0,00:01:34.028,94.028,not_used,94.028,3,Proefpersoon11009_sessie2,invisible
79,default,not_used,0.0,00:01:35.977,95.977,not_used,95.977,1,Proefpersoon11009_sessie2,invisible
80,default,not_used,0.0,00:01:41.398,101.398,not_used,101.398,2,Proefpersoon11009_sessie2,invisible
81,default,not_used,0.0,00:01:52.639,112.639,not_used,112.639,0,Proefpersoon11009_sessie2,invisible
82,default,not_used,0.0,00:02:01.303,121.303,not_used,121.303,4,Proefpersoon11009_sessie2,invisible
83,default,not_used,0.0,00:00:11.008,11.008,not_used,11.008,2,Proefpersoon11012_sessie1,invisible
84,default,not_used,0.0,00:00:14.096,14.096,not_used,14.096,1,Proefpersoon11012_sessie1,invisible
85,default,not_used,0.0,00:00:15.803,15.803,not_used,15.803,2,Proefpersoon11012_sessie1,invisible
86,default,not_used,0.0,00:00:23.029,23.029,not_used,23.029,1,Proefpersoon11012_sessie1,invisible
87,default,not_used,0.0,00:00:25.387,25.387,not_used,25.387,2,Proefpersoon11012_sessie1,invisible
88,default,not_used,0.0,00:00:26.939,26.939,not_used,26.939,1,Proefpersoon11012_sessie1,invisible
89,default,not_used,0.0,00:00:37.270,37.27,not_used,37.27,1,Proefpersoon11012_sessie1,invisible
90,default,not_used,0.0,00:00:40.649,40.649,not_used,40.649,4,Proefpersoon11012_sessie1,invisible
91,default,not_used,0.0,00:00:43.158,43.158,not_used,43.158,1,Proefpersoon11012_sessie1,invisible
92,default,not_used,0.0,00:00:54.991,54.991,not_used,54.991,3,Proefpersoon11012_sessie1,invisible
93,default,not_used,0.0,00:00:56.057,56.057,not_used,56.057,1,Proefpersoon11012_sessie1,invisible
94,default,not_used,0.0,00:01:06.087,66.087,not_used,66.087,2,Proefpersoon11012_sessie1,invisible
95,default,not_used,0.0,00:01:07.409,67.409,not_used,67.409,1,Proefpersoon11012_sessie1,invisible
96,default,not_used,0.0,00:01:23.471,83.471,not_used,83.471,2,Proefpersoon11012_sessie1,invisible
97,default,not_used,0.0,00:01:28.130,88.13,not_used,88.13,1,Proefpersoon11012_sessie1,invisible
98,default,not_used,0.0,00:01:32.125,92.125,not_used,92.125,2,Proefpersoon11012_sessie1,invisible
99,default,not_used,0.0,00:01:34.056,94.056,not_used,94.056,1,Proefpersoon11012_sessie1,invisible
100,default,not_used,0.0,00:02:04.328,124.328,not_used,124.328,2,Proefpersoon11012_sessie1,invisible
101,default,not_used,0.0,00:02:05.312,125.312,not_used,125.312,1,Proefpersoon11012_sessie1,invisible
102,default,not_used,0.0,00:02:23.700,143.7,not_used,143.7,4,Proefpersoon11012_sessie1,invisible
103,default,not_used,0.0,00:00:03.751,3.751,not_used,3.751,1,Proefpersoon11029_sessie2,invisible
104,default,not_used,0.0,00:00:09.149,9.149,not_used,9.149,2,Proefpersoon11029_sessie2,invisible
105,default,not_used,0.0,00:00:11.157,11.157,not_used,11.157,4,Proefpersoon11029_sessie2,invisible
106,default,not_used,0.0,00:00:14.703,14.703,not_used,14.703,1,Proefpersoon11029_sessie2,invisible
107,default,not_used,0.0,00:00:21.773,21.773,not_used,21.773,2,Proefpersoon11029_sessie2,invisible
108,default,not_used,0.0,00:00:30.621,30.621,not_used,30.621,3,Proefpersoon11029_sessie2,invisible
109,default,not_used,0.0,00:00:33.831,33.831,not_used,33.831,1,Proefpersoon11029_sessie2,invisible
110,default,not_used,0.0,00:00:43.310,43.31,not_used,43.31,3,Proefpersoon11029_sessie2,invisible
111,default,not_used,0.0,00:00:50.805,50.805,not_used,50.805,1,Proefpersoon11029_sessie2,invisible
112,default,not_used,0.0,00:00:57.617,57.617,not_used,57.617,2,Proefpersoon11029_sessie2,invisible
113,default,not_used,0.0,00:00:59.148,59.148,not_used,59.148,1,Proefpersoon11029_sessie2,invisible
114,default,not_used,0.0,00:01:13.422,73.422,not_used,73.422,4,Proefpersoon11029_sessie2,invisible
115,default,not_used,0.0,00:01:14.600,74.6,not_used,74.6,3,Proefpersoon11029_sessie2,invisible
116,default,not_used,0.0,00:01:22.749,82.749,not_used,82.749,1,Proefpersoon11029_sessie2,invisible
117,default,not_used,0.0,00:01:29.857,89.857,not_used,89.857,2,Proefpersoon11029_sessie2,invisible
118,default,not_used,0.0,00:01:34.903,94.903,not_used,94.903,1,Proefpersoon11029_sessie2,invisible
119,default,not_used,0.0,00:01:36.570,96.57,not_used,96.57,1,Proefpersoon11029_sessie2,invisible
120,default,not_used,0.0,00:01:49.524,109.524,not_used,109.524,2,Proefpersoon11029_sessie2,invisible
121,default,not_used,0.0,00:01:59.935,119.935,not_used,119.935,1,Proefpersoon11029_sessie2,invisible
122,default,not_used,0.0,00:02:01.304,121.304,not_used,121.304,4,Proefpersoon11029_sessie2,invisible
123,default,not_used,0.0,00:00:00.010,0.01,not_used,0.01,2,33001_sessie1_taskrobotEngagement,visible
124,default,00:00:02.060,2.06,00:00:02.090,2.09,not_used,0.029999999999999805,2,33001_sessie1_taskrobotEngagement,visible
125,default,not_used,0.0,00:00:02.090,2.09,not_used,2.09,1,33001_sessie1_taskrobotEngagement,visible
126,default,00:00:04.490,4.49,00:00:04.510,4.51,not_used,0.019999999999999574,1,33001_sessie1_taskrobotEngagement,visible
127,default,not_used,0.0,00:00:04.510,4.51,not_used,4.51,2,33001_sessie1_taskrobotEngagement,visible
128,default,00:00:08.030,8.03,00:00:08.090,8.09,not_used,0.0600000000000005,2,33001_sessie1_taskrobotEngagement,visible
129,default,not_used,0.0,00:00:08.090,8.09,not_used,8.09,1,33001_sessie1_taskrobotEngagement,visible
130,default,00:00:18.230,18.23,00:00:18.240,18.24,not_used,0.00999999999999801,1,33001_sessie1_taskrobotEngagement,visible
131,default,not_used,0.0,00:00:18.240,18.24,not_used,18.24,2,33001_sessie1_taskrobotEngagement,visible
132,default,00:00:22.500,22.5,00:00:22.520,22.52,not_used,0.019999999999999574,2,33001_sessie1_taskrobotEngagement,visible
133,default,not_used,0.0,00:00:22.520,22.52,not_used,22.52,1,33001_sessie1_taskrobotEngagement,visible
134,default,00:00:27.540,27.54,00:00:27.580,27.58,not_used,0.03999999999999915,1,33001_sessie1_taskrobotEngagement,visible
135,default,not_used,0.0,00:00:27.580,27.58,not_used,27.58,2,33001_sessie1_taskrobotEngagement,visible
136,default,00:00:29.100,29.1,00:00:29.150,29.15,not_used,0.04999999999999716,2,33001_sessie1_taskrobotEngagement,visible
137,default,not_used,0.0,00:00:29.150,29.15,not_used,29.15,1,33001_sessie1_taskrobotEngagement,visible
138,default,00:00:33.050,33.05,00:00:33.100,33.1,not_used,0.05000000000000426,1,33001_sessie1_taskrobotEngagement,visible
139,default,not_used,0.0,00:00:33.100,33.1,not_used,33.1,2,33001_sessie1_taskrobotEngagement,visible
140,default,00:00:35.760,35.76,00:00:35.780,35.78,not_used,0.020000000000003126,2,33001_sessie1_taskrobotEngagement,visible
141,default,not_used,0.0,00:00:35.780,35.78,not_used,35.78,1,33001_sessie1_taskrobotEngagement,visible
142,default,00:00:40.930,40.93,00:00:40.970,40.97,not_used,0.03999999999999915,1,33001_sessie1_taskrobotEngagement,visible
143,default,not_used,0.0,00:00:40.970,40.97,not_used,40.97,2,33001_sessie1_taskrobotEngagement,visible
144,default,not_used,0.0,00:00:42.420,42.42,not_used,42.42,1,33001_sessie1_taskrobotEngagement,visible
145,default,00:00:47.620,47.62,00:00:47.640,47.64,not_used,0.020000000000003126,1,33001_sessie1_taskrobotEngagement,visible
146,default,not_used,0.0,00:00:47.640,47.64,not_used,47.64,2,33001_sessie1_taskrobotEngagement,visible
147,default,00:00:49.270,49.27,00:00:49.300,49.3,not_used,0.02999999999999403,2,33001_sessie1_taskrobotEngagement,visible
148,default,not_used,0.0,00:00:49.300,49.3,not_used,49.3,1,33001_sessie1_taskrobotEngagement,visible
149,default,00:00:53.000,53.0,00:00:53.070,53.07,not_used,0.07000000000000028,1,33001_sessie1_taskrobotEngagement,visible
150,default,not_used,0.0,00:00:53.070,53.07,not_used,53.07,2,33001_sessie1_taskrobotEngagement,visible
151,default,not_used,0.0,00:00:56.240,56.24,not_used,56.24,1,33001_sessie1_taskrobotEngagement,visible
152,default,00:01:03.020,63.02,00:01:03.160,63.16,not_used,0.13999999999999346,1,33001_sessie1_taskrobotEngagement,visible
153,default,not_used,0.0,00:01:03.160,63.16,not_used,63.16,2,33001_sessie1_taskrobotEngagement,visible
154,default,00:01:05.940,65.94,00:01:05.980,65.98,not_used,0.04000000000000625,2,33001_sessie1_taskrobotEngagement,visible
155,default,not_used,0.0,00:01:05.980,65.98,not_used,65.98,1,33001_sessie1_taskrobotEngagement,visible
156,default,00:01:12.530,72.53,00:01:12.540,72.54,not_used,0.010000000000005116,1,33001_sessie1_taskrobotEngagement,visible
157,default,not_used,0.0,00:01:12.540,72.54,not_used,72.54,2,33001_sessie1_taskrobotEngagement,visible
158,default,00:01:15.780,75.78,00:01:15.790,75.79,not_used,0.010000000000005116,2,33001_sessie1_taskrobotEngagement,visible
159,default,not_used,0.0,00:01:15.790,75.79,not_used,75.79,3,33001_sessie1_taskrobotEngagement,visible
160,default,00:01:17.880,77.88,00:01:17.910,77.91,not_used,0.030000000000001137,3,33001_sessie1_taskrobotEngagement,visible
161,default,not_used,0.0,00:01:17.910,77.91,not_used,77.91,2,33001_sessie1_taskrobotEngagement,visible
162,default,00:01:19.340,79.34,00:01:19.460,79.46,not_used,0.11999999999999034,2,33001_sessie1_taskrobotEngagement,visible
163,default,not_used,0.0,00:01:19.460,79.46,not_used,79.46,1,33001_sessie1_taskrobotEngagement,visible
164,default,00:01:21.890,81.89,00:01:21.990,81.99,not_used,0.09999999999999432,1,33001_sessie1_taskrobotEngagement,visible
165,default,not_used,0.0,00:01:21.990,81.99,not_used,81.99,2,33001_sessie1_taskrobotEngagement,visible
166,default,00:01:22.530,82.53,00:01:22.550,82.55,not_used,0.01999999999999602,2,33001_sessie1_taskrobotEngagement,visible
167,default,not_used,0.0,00:01:22.550,82.55,not_used,82.55,4,33001_sessie1_taskrobotEngagement,visible
168,default,00:01:23.080,83.08,00:01:23.110,83.11,not_used,0.030000000000001137,4,33001_sessie1_taskrobotEngagement,visible
169,default,not_used,0.0,00:01:23.110,83.11,not_used,83.11,1,33001_sessie1_taskrobotEngagement,visible
170,default,00:01:26.480,86.48,00:01:26.610,86.61,not_used,0.12999999999999545,1,33001_sessie1_taskrobotEngagement,visible
171,default,not_used,0.0,00:01:26.610,86.61,not_used,86.61,2,33001_sessie1_taskrobotEngagement,visible
172,default,00:01:30.960,90.96,00:01:31.000,91.0,not_used,0.04000000000000625,2,33001_sessie1_taskrobotEngagement,visible
173,default,not_used,0.0,00:01:31.000,91.0,not_used,91.0,1,33001_sessie1_taskrobotEngagement,visible
174,default,00:01:32.660,92.66,00:01:32.710,92.71,not_used,0.04999999999999716,1,33001_sessie1_taskrobotEngagement,visible
175,default,not_used,0.0,00:01:32.710,92.71,not_used,92.71,2,33001_sessie1_taskrobotEngagement,visible
176,default,00:01:33.170,93.17,00:01:33.220,93.22,not_used,0.04999999999999716,2,33001_sessie1_taskrobotEngagement,visible
177,default,not_used,0.0,00:01:33.220,93.22,not_used,93.22,1,33001_sessie1_taskrobotEngagement,visible
178,default,00:01:34.000,94.0,00:01:34.010,94.01,not_used,0.010000000000005116,1,33001_sessie1_taskrobotEngagement,visible
179,default,not_used,0.0,00:01:34.010,94.01,not_used,94.01,2,33001_sessie1_taskrobotEngagement,visible
180,default,00:01:34.610,94.61,00:01:34.640,94.64,not_used,0.030000000000001137,2,33001_sessie1_taskrobotEngagement,visible
181,default,not_used,0.0,00:01:34.640,94.64,not_used,94.64,1,33001_sessie1_taskrobotEngagement,visible
182,default,00:01:35.430,95.43,00:01:35.440,95.44,not_used,0.009999999999990905,1,33001_sessie1_taskrobotEngagement,visible
183,default,not_used,0.0,00:01:35.440,95.44,not_used,95.44,2,33001_sessie1_taskrobotEngagement,visible
184,default,00:01:43.860,103.86,00:01:43.950,103.95,not_used,0.09000000000000341,2,33001_sessie1_taskrobotEngagement,visible
185,default,not_used,0.0,00:01:43.950,103.95,not_used,103.95,1,33001_sessie1_taskrobotEngagement,visible
186,default,00:01:45.860,105.86,00:01:45.890,105.89,not_used,0.030000000000001137,1,33001_sessie1_taskrobotEngagement,visible
187,default,not_used,0.0,00:01:45.890,105.89,not_used,105.89,2,33001_sessie1_taskrobotEngagement,visible
188,default,00:01:47.230,107.23,not_used,107.28,not_used,0.04999999999999716,2,33001_sessie1_taskrobotEngagement,visible
189,default,not_used,0.0,00:00:00.040,0.04,not_used,0.04,2,33002_sessie1_taskrobotEngagement,visible
190,default,00:00:03.890,3.89,00:00:03.940,3.94,not_used,0.04999999999999982,2,33002_sessie1_taskrobotEngagement,visible
191,default,not_used,0.0,00:00:03.940,3.94,not_used,3.94,1,33002_sessie1_taskrobotEngagement,visible
192,default,00:00:07.070,7.07,00:00:07.140,7.14,not_used,0.0699999999999994,1,33002_sessie1_taskrobotEngagement,visible
193,default,not_used,0.0,00:00:07.140,7.14,not_used,7.14,1,33002_sessie1_taskrobotEngagement,visible
194,default,00:00:07.600,7.6,00:00:07.690,7.69,not_used,0.09000000000000075,1,33002_sessie1_taskrobotEngagement,visible
195,default,not_used,0.0,00:00:07.690,7.69,not_used,7.69,3,33002_sessie1_taskrobotEngagement,visible
196,default,00:00:13.580,13.58,00:00:13.620,13.62,not_used,0.03999999999999915,3,33002_sessie1_taskrobotEngagement,visible
197,default,not_used,0.0,00:00:13.620,13.62,not_used,13.62,1,33002_sessie1_taskrobotEngagement,visible
198,default,00:00:14.870,14.87,00:00:14.900,14.9,not_used,0.030000000000001137,1,33002_sessie1_taskrobotEngagement,visible
199,default,not_used,0.0,00:00:14.900,14.9,not_used,14.9,2,33002_sessie1_taskrobotEngagement,visible
200,default,00:00:16.480,16.48,00:00:16.510,16.51,not_used,0.030000000000001137,2,33002_sessie1_taskrobotEngagement,visible
201,default,not_used,0.0,00:00:16.510,16.51,not_used,16.51,1,33002_sessie1_taskrobotEngagement,visible
202,default,00:00:17.100,17.1,00:00:17.130,17.13,not_used,0.029999999999997584,1,33002_sessie1_taskrobotEngagement,visible
203,default,not_used,0.0,00:00:17.130,17.13,not_used,17.13,2,33002_sessie1_taskrobotEngagement,visible
204,default,00:00:18.760,18.76,00:00:18.790,18.79,not_used,0.029999999999997584,2,33002_sessie1_taskrobotEngagement,visible
205,default,not_used,0.0,00:00:18.790,18.79,not_used,18.79,2,33002_sessie1_taskrobotEngagement,visible
206,default,00:00:25.890,25.89,00:00:25.900,25.9,not_used,0.00999999999999801,2,33002_sessie1_taskrobotEngagement,visible
207,default,not_used,0.0,00:00:25.900,25.9,not_used,25.9,1,33002_sessie1_taskrobotEngagement,visible
208,default,00:00:26.940,26.94,00:00:26.960,26.96,not_used,0.019999999999999574,1,33002_sessie1_taskrobotEngagement,visible
209,default,not_used,0.0,00:00:26.960,26.96,not_used,26.96,2,33002_sessie1_taskrobotEngagement,visible
210,default,00:00:28.270,28.27,00:00:28.330,28.33,not_used,0.05999999999999872,2,33002_sessie1_taskrobotEngagement,visible
211,default,not_used,0.0,00:00:28.330,28.33,not_used,28.33,1,33002_sessie1_taskrobotEngagement,visible
212,default,00:00:28.780,28.78,00:00:28.820,28.82,not_used,0.03999999999999915,1,33002_sessie1_taskrobotEngagement,visible
213,default,not_used,0.0,00:00:28.820,28.82,not_used,28.82,2,33002_sessie1_taskrobotEngagement,visible
214,default,not_used,0.0,00:00:31.970,31.97,not_used,31.97,3,33002_sessie1_taskrobotEngagement,visible
215,default,not_used,0.0,00:00:32.780,32.78,not_used,32.78,1,33002_sessie1_taskrobotEngagement,visible
216,default,00:00:34.350,34.35,00:00:34.370,34.37,not_used,0.01999999999999602,1,33002_sessie1_taskrobotEngagement,visible
217,default,not_used,0.0,00:00:34.370,34.37,not_used,34.37,2,33002_sessie1_taskrobotEngagement,visible
218,default,00:00:35.240,35.24,00:00:35.280,35.28,not_used,0.03999999999999915,2,33002_sessie1_taskrobotEngagement,visible
219,default,not_used,0.0,00:00:35.280,35.28,not_used,35.28,1,33002_sessie1_taskrobotEngagement,visible
220,default,not_used,0.0,00:00:36.670,36.67,not_used,36.67,1,33002_sessie1_taskrobotEngagement,visible
221,default,00:00:41.200,41.2,00:00:41.250,41.25,not_used,0.04999999999999716,1,33002_sessie1_taskrobotEngagement,visible
222,default,not_used,0.0,00:00:41.250,41.25,not_used,41.25,2,33002_sessie1_taskrobotEngagement,visible
223,default,00:00:43.580,43.58,00:00:43.630,43.63,not_used,0.05000000000000426,2,33002_sessie1_taskrobotEngagement,visible
224,default,not_used,0.0,00:00:43.630,43.63,not_used,43.63,1,33002_sessie1_taskrobotEngagement,visible
225,default,00:00:45.170,45.17,00:00:45.180,45.18,not_used,0.00999999999999801,1,33002_sessie1_taskrobotEngagement,visible
226,default,not_used,0.0,00:00:45.180,45.18,not_used,45.18,1,33002_sessie1_taskrobotEngagement,visible
227,default,00:00:46.940,46.94,00:00:46.970,46.97,not_used,0.030000000000001137,1,33002_sessie1_taskrobotEngagement,visible
228,default,not_used,0.0,00:00:46.970,46.97,not_used,46.97,1,33002_sessie1_taskrobotEngagement,visible
229,default,00:00:52.190,52.19,00:00:52.200,52.2,not_used,0.010000000000005116,1,33002_sessie1_taskrobotEngagement,visible
230,default,not_used,0.0,00:00:52.200,52.2,not_used,52.2,1,33002_sessie1_taskrobotEngagement,visible
231,default,00:01:04.380,64.38,00:01:04.400,64.4,not_used,0.020000000000010232,1,33002_sessie1_taskrobotEngagement,visible
232,default,not_used,0.0,00:01:04.400,64.4,not_used,64.4,2,33002_sessie1_taskrobotEngagement,visible
233,default,00:01:07.090,67.09,00:01:07.110,67.11,not_used,0.01999999999999602,2,33002_sessie1_taskrobotEngagement,visible
234,default,not_used,0.0,00:01:07.110,67.11,not_used,67.11,2,33002_sessie1_taskrobotEngagement,visible
235,default,00:01:08.960,68.96,00:01:09.000,69.0,not_used,0.04000000000000625,2,33002_sessie1_taskrobotEngagement,visible
236,default,not_used,0.0,00:01:09.000,69.0,not_used,69.0,1,33002_sessie1_taskrobotEngagement,visible
237,default,00:01:11.340,71.34,00:01:11.370,71.37,not_used,0.030000000000001137,1,33002_sessie1_taskrobotEngagement,visible
238,default,not_used,0.0,00:01:11.370,71.37,not_used,71.37,2,33002_sessie1_taskrobotEngagement,visible
239,default,00:01:13.250,73.25,00:01:13.260,73.26,not_used,0.010000000000005116,2,33002_sessie1_taskrobotEngagement,visible
240,default,not_used,0.0,00:01:13.260,73.26,not_used,73.26,1,33002_sessie1_taskrobotEngagement,visible
241,default,not_used,0.0,00:01:17.980,77.98,not_used,77.98,2,33002_sessie1_taskrobotEngagement,visible
242,default,00:01:18.970,78.97,00:01:19.010,79.01,not_used,0.04000000000000625,2,33002_sessie1_taskrobotEngagement,visible
243,default,not_used,0.0,00:01:19.010,79.01,not_used,79.01,1,33002_sessie1_taskrobotEngagement,visible
244,default,not_used,0.0,00:00:00.060,0.06,not_used,0.06,1,33003_sessie1_taskrobotEngagement,visible
245,default,00:00:08.160,8.16,00:00:08.190,8.19,not_used,0.02999999999999936,1,33003_sessie1_taskrobotEngagement,visible
246,default,not_used,0.0,00:00:08.190,8.19,not_used,8.19,1,33003_sessie1_taskrobotEngagement,visible
247,default,00:00:08.710,8.71,00:00:08.730,8.73,not_used,0.019999999999999574,1,33003_sessie1_taskrobotEngagement,visible
248,default,not_used,0.0,00:00:08.730,8.73,not_used,8.73,0,33003_sessie1_taskrobotEngagement,visible
249,default,00:00:09.650,9.65,00:00:09.660,9.66,not_used,0.009999999999999787,0,33003_sessie1_taskrobotEngagement,visible
250,default,not_used,0.0,00:00:09.660,9.66,not_used,9.66,2,33003_sessie1_taskrobotEngagement,visible
251,default,00:00:10.520,10.52,00:00:10.570,10.57,not_used,0.05000000000000071,2,33003_sessie1_taskrobotEngagement,visible
252,default,not_used,0.0,00:00:10.570,10.57,not_used,10.57,1,33003_sessie1_taskrobotEngagement,visible
253,default,00:00:11.790,11.79,00:00:11.820,11.82,not_used,0.030000000000001137,1,33003_sessie1_taskrobotEngagement,visible
254,default,not_used,0.0,00:00:11.820,11.82,not_used,11.82,1,33003_sessie1_taskrobotEngagement,visible
255,default,00:00:12.440,12.44,00:00:12.480,12.48,not_used,0.040000000000000924,1,33003_sessie1_taskrobotEngagement,visible
256,default,not_used,0.0,00:00:12.480,12.48,not_used,12.48,2,33003_sessie1_taskrobotEngagement,visible
257,default,00:00:16.900,16.9,00:00:16.920,16.92,not_used,0.020000000000003126,2,33003_sessie1_taskrobotEngagement,visible
258,default,not_used,0.0,00:00:16.920,16.92,not_used,16.92,2,33003_sessie1_taskrobotEngagement,visible
259,default,00:00:20.810,20.81,00:00:20.830,20.83,not_used,0.019999999999999574,2,33003_sessie1_taskrobotEngagement,visible
260,default,not_used,0.0,00:00:20.830,20.83,not_used,20.83,4,33003_sessie1_taskrobotEngagement,visible
261,default,00:00:25.480,25.48,00:00:25.500,25.5,not_used,0.019999999999999574,4,33003_sessie1_taskrobotEngagement,visible
262,default,not_used,0.0,00:00:25.500,25.5,not_used,25.5,3,33003_sessie1_taskrobotEngagement,visible
263,default,00:00:28.190,28.19,00:00:28.200,28.2,not_used,0.00999999999999801,3,33003_sessie1_taskrobotEngagement,visible
264,default,not_used,0.0,00:00:28.200,28.2,not_used,28.2,1,33003_sessie1_taskrobotEngagement,visible
265,default,not_used,0.0,00:00:37.740,37.74,not_used,37.74,1,33003_sessie1_taskrobotEngagement,visible
266,default,00:00:47.030,47.03,00:00:47.040,47.04,not_used,0.00999999999999801,1,33003_sessie1_taskrobotEngagement,visible
267,default,not_used,0.0,00:00:47.040,47.04,not_used,47.04,1,33003_sessie1_taskrobotEngagement,visible
268,default,00:00:52.840,52.84,00:00:52.870,52.87,not_used,0.02999999999999403,1,33003_sessie1_taskrobotEngagement,visible
269,default,not_used,0.0,00:00:52.870,52.87,not_used,52.87,1,33003_sessie1_taskrobotEngagement,visible
270,default,00:00:53.970,53.97,00:00:54.000,54.0,not_used,0.030000000000001137,1,33003_sessie1_taskrobotEngagement,visible
271,default,not_used,0.0,00:00:54.000,54.0,not_used,54.0,3,33003_sessie1_taskrobotEngagement,visible
272,default,00:00:58.470,58.47,00:00:58.480,58.48,not_used,0.00999999999999801,3,33003_sessie1_taskrobotEngagement,visible
273,default,not_used,0.0,00:00:58.480,58.48,not_used,58.48,1,33003_sessie1_taskrobotEngagement,visible
274,default,not_used,0.0,00:00:58.870,58.87,not_used,58.87,3,33003_sessie1_taskrobotEngagement,visible
275,default,00:01:01.500,61.5,00:01:01.530,61.53,not_used,0.030000000000001137,3,33003_sessie1_taskrobotEngagement,visible
276,default,not_used,0.0,00:01:01.530,61.53,not_used,61.53,1,33003_sessie1_taskrobotEngagement,visible
277,default,00:01:03.090,63.09,00:01:03.180,63.18,not_used,0.0899999999999963,1,33003_sessie1_taskrobotEngagement,visible
278,default,not_used,0.0,00:01:03.180,63.18,not_used,63.18,1,33003_sessie1_taskrobotEngagement,visible
279,default,00:01:09.750,69.75,00:01:09.760,69.76,not_used,0.010000000000005116,1,33003_sessie1_taskrobotEngagement,visible
280,default,not_used,0.0,00:01:09.760,69.76,not_used,69.76,2,33003_sessie1_taskrobotEngagement,visible
281,default,00:01:18.080,78.08,00:01:18.150,78.15,not_used,0.07000000000000739,2,33003_sessie1_taskrobotEngagement,visible
282,default,not_used,0.0,00:01:18.150,78.15,not_used,78.15,3,33003_sessie1_taskrobotEngagement,visible
283,default,00:01:20.740,80.74,00:01:20.750,80.75,not_used,0.010000000000005116,3,33003_sessie1_taskrobotEngagement,visible
284,default,not_used,0.0,00:01:20.750,80.75,not_used,80.75,1,33003_sessie1_taskrobotEngagement,visible
285,default,00:01:23.070,83.07,00:01:23.080,83.08,not_used,0.010000000000005116,1,33003_sessie1_taskrobotEngagement,visible
286,default,not_used,0.0,00:01:23.080,83.08,not_used,83.08,2,33003_sessie1_taskrobotEngagement,visible
287,default,00:01:25.440,85.44,00:01:25.460,85.46,not_used,0.01999999999999602,2,33003_sessie1_taskrobotEngagement,visible
288,default,not_used,0.0,00:01:25.460,85.46,not_used,85.46,1,33003_sessie1_taskrobotEngagement,visible
289,default,00:01:32.270,92.27,00:01:32.310,92.31,not_used,0.04000000000000625,1,33003_sessie1_taskrobotEngagement,visible
290,default,not_used,0.0,00:01:32.310,92.31,not_used,92.31,4,33003_sessie1_taskrobotEngagement,visible
291,default,00:01:34.530,94.53,00:01:34.540,94.54,not_used,0.010000000000005116,4,33003_sessie1_taskrobotEngagement,visible
292,default,not_used,0.0,00:01:34.540,94.54,not_used,94.54,2,33003_sessie1_taskrobotEngagement,visible
293,default,not_used,0.0,00:01:35.200,95.2,not_used,95.2,2,33003_sessie1_taskrobotEngagement,visible
294,default,00:01:35.300,95.3,00:01:35.340,95.34,not_used,0.04000000000000625,2,33003_sessie1_taskrobotEngagement,visible
295,default,not_used,0.0,00:01:35.340,95.34,not_used,95.34,1,33003_sessie1_taskrobotEngagement,visible
296,default,00:01:36.000,96.0,00:01:36.030,96.03,not_used,0.030000000000001137,1,33003_sessie1_taskrobotEngagement,visible
297,default,not_used,0.0,00:01:36.030,96.03,not_used,96.03,3,33003_sessie1_taskrobotEngagement,visible
298,default,00:01:36.440,96.44,00:01:36.450,96.45,not_used,0.010000000000005116,3,33003_sessie1_taskrobotEngagement,visible
299,default,not_used,0.0,00:01:36.450,96.45,not_used,96.45,1,33003_sessie1_taskrobotEngagement,visible
300,default,00:01:37.960,97.96,not_used,98.08,not_used,0.12000000000000455,1,33003_sessie1_taskrobotEngagement,visible
301,default,not_used,0.0,00:00:00.010,0.01,not_used,0.01,1,33004_sessie1_taskrobotEngagement,visible
302,default,00:00:00.960,0.96,00:00:00.980,0.98,not_used,0.020000000000000018,1,33004_sessie1_taskrobotEngagement,visible
303,default,not_used,0.0,00:00:00.980,0.98,not_used,0.98,2,33004_sessie1_taskrobotEngagement,visible
304,default,not_used,0.0,00:00:01.460,1.46,not_used,1.46,1,33004_sessie1_taskrobotEngagement,visible
305,default,00:00:10.070,10.07,00:00:10.100,10.1,not_used,0.02999999999999936,1,33004_sessie1_taskrobotEngagement,visible
306,default,not_used,0.0,00:00:10.100,10.1,not_used,10.1,2,33004_sessie1_taskrobotEngagement,visible
307,default,00:00:11.970,11.97,00:00:11.980,11.98,not_used,0.009999999999999787,2,33004_sessie1_taskrobotEngagement,visible
308,default,not_used,0.0,00:00:11.980,11.98,not_used,11.98,1,33004_sessie1_taskrobotEngagement,visible
309,default,00:00:16.420,16.42,00:00:16.470,16.47,not_used,0.04999999999999716,1,33004_sessie1_taskrobotEngagement,visible
310,default,not_used,0.0,00:00:16.470,16.47,not_used,16.47,2,33004_sessie1_taskrobotEngagement,visible
311,default,00:00:19.060,19.06,00:00:19.080,19.08,not_used,0.019999999999999574,2,33004_sessie1_taskrobotEngagement,visible
312,default,not_used,0.0,00:00:19.080,19.08,not_used,19.08,2,33004_sessie1_taskrobotEngagement,visible
