,tier,beginmm,begin,endmm,end,diffmm,diff,class,file,case
1784,default,00:00:41.740,41.74,00:00:43.490,43.49,00:00:01.750,1.75,3,33004_sessie3_taskrobotEngagement,visible
1785,default,00:00:43.490,43.49,00:00:44.990,44.99,00:00:01.500,1.5,2,33004_sessie3_taskrobotEngagement,visible
1786,default,00:00:44.990,44.99,00:00:46.240,46.24,00:00:01.250,1.25,1,33004_sessie3_taskrobotEngagement,visible
1787,default,00:00:46.240,46.24,00:00:46.630,46.63,00:00:00.390,0.39,0,33004_sessie3_taskrobotEngagement,visible
1788,default,00:00:46.630,46.63,00:00:49.220,49.22,00:00:02.590,2.59,1,33004_sessie3_taskrobotEngagement,visible
1789,default,00:00:49.220,49.22,00:00:51.130,51.13,00:00:01.910,1.91,0,33004_sessie3_taskrobotEngagement,visible
1790,default,00:00:51.130,51.13,00:00:52.130,52.13,00:00:01.000,1.0,2,33004_sessie3_taskrobotEngagement,visible
1791,default,00:00:52.130,52.13,00:01:12.160,72.16,00:00:20.030,20.03,1,33004_sessie3_taskrobotEngagement,visible
1792,default,00:01:12.160,72.16,00:01:14.071,74.071,00:00:01.911,1.911,2,33004_sessie3_taskrobotEngagement,visible
1793,default,00:01:14.071,74.071,00:01:15.840,75.84,00:00:01.769,1.769,1,33004_sessie3_taskrobotEngagement,visible
1794,default,00:01:15.840,75.84,00:01:19.340,79.34,00:00:03.500,3.5,2,33004_sessie3_taskrobotEngagement,visible
1795,default,00:01:19.340,79.34,00:01:21.340,81.34,00:00:02.000,2.0,2,33004_sessie3_taskrobotEngagement,visible
1796,default,00:01:21.340,81.34,00:01:23.098,83.098,00:00:01.758,1.758,1,33004_sessie3_taskrobotEngagement,visible
1797,default,00:01:23.098,83.098,00:01:25.090,85.09,00:00:01.992,1.992,2,33004_sessie3_taskrobotEngagement,visible
1798,default,00:01:25.090,85.09,00:01:27.340,87.34,00:00:02.250,2.25,1,33004_sessie3_taskrobotEngagement,visible
1799,default,00:01:27.340,87.34,00:01:29.090,89.09,00:00:01.750,1.75,2,33004_sessie3_taskrobotEngagement,visible
1800,default,00:01:29.090,89.09,00:01:34.340,94.34,00:00:05.250,5.25,3,33004_sessie3_taskrobotEngagement,visible
1801,default,00:01:34.340,94.34,00:01:35.590,95.59,00:00:01.250,1.25,2,33004_sessie3_taskrobotEngagement,visible
1802,default,00:01:35.590,95.59,00:01:38.360,98.36,00:00:02.770,2.77,1,33004_sessie3_taskrobotEngagement,visible
1803,default,00:00:00.000,0.0,00:00:02.869,2.869,00:00:02.869,2.869,2,33005_sessie1_taskrobotEngagement,visible
1804,default,00:00:02.869,2.869,00:00:10.660,10.66,00:00:07.791,7.791,2,33005_sessie1_taskrobotEngagement,visible
1805,default,00:00:10.660,10.66,00:00:11.911,11.911,00:00:01.251,1.251,2,33005_sessie1_taskrobotEngagement,visible
1806,default,00:00:11.911,11.911,00:00:16.410,16.41,00:00:04.499,4.499,1,33005_sessie1_taskrobotEngagement,visible
1807,default,00:00:16.410,16.41,00:00:22.160,22.16,00:00:05.750,5.75,1,33005_sessie1_taskrobotEngagement,visible
1808,default,00:00:22.160,22.16,00:00:29.911,29.911,00:00:07.751,7.751,1,33005_sessie1_taskrobotEngagement,visible
1809,default,00:00:29.911,29.911,00:00:38.350,38.35,00:00:08.439,8.439,2,33005_sessie1_taskrobotEngagement,visible
1810,default,00:00:38.350,38.35,00:00:40.350,40.35,00:00:02.000,2.0,1,33005_sessie1_taskrobotEngagement,visible
1811,default,00:00:40.350,40.35,00:00:42.620,42.62,00:00:02.270,2.27,2,33005_sessie1_taskrobotEngagement,visible
1812,default,00:00:42.620,42.62,00:00:43.870,43.87,00:00:01.250,1.25,1,33005_sessie1_taskrobotEngagement,visible
1813,default,00:00:43.870,43.87,00:00:44.370,44.37,00:00:00.500,0.5,3,33005_sessie1_taskrobotEngagement,visible
1814,default,00:00:44.370,44.37,00:00:46.870,46.87,00:00:02.500,2.5,1,33005_sessie1_taskrobotEngagement,visible
1815,default,00:00:46.870,46.87,00:00:47.620,47.62,00:00:00.750,0.75,2,33005_sessie1_taskrobotEngagement,visible
1816,default,00:00:47.620,47.62,00:00:50.120,50.12,00:00:02.500,2.5,1,33005_sessie1_taskrobotEngagement,visible
1817,default,00:00:50.120,50.12,00:00:50.570,50.57,00:00:00.450,0.45,1,33005_sessie1_taskrobotEngagement,visible
1818,default,00:00:50.570,50.57,00:00:51.603,51.603,00:00:01.033,1.033,1,33005_sessie1_taskrobotEngagement,visible
1819,default,00:00:51.603,51.603,00:00:56.320,56.32,00:00:04.717,4.717,2,33005_sessie1_taskrobotEngagement,visible
1820,default,00:00:56.320,56.32,00:01:00.570,60.57,00:00:04.250,4.25,1,33005_sessie1_taskrobotEngagement,visible
1821,default,00:01:00.570,60.57,00:01:05.320,65.32,00:00:04.750,4.75,2,33005_sessie1_taskrobotEngagement,visible
1822,default,00:01:05.320,65.32,00:01:06.821,66.821,00:00:01.501,1.501,1,33005_sessie1_taskrobotEngagement,visible
1823,default,00:01:06.821,66.821,00:01:14.820,74.82,00:00:07.999,7.999,2,33005_sessie1_taskrobotEngagement,visible
1824,default,00:01:14.820,74.82,00:01:17.577,77.577,00:00:02.757,2.757,1,33005_sessie1_taskrobotEngagement,visible
1825,default,00:01:17.577,77.577,00:01:25.040,85.04,00:00:07.463,7.463,2,33005_sessie1_taskrobotEngagement,visible
1826,default,00:01:25.040,85.04,00:01:25.650,85.65,00:00:00.610,0.61,1,33005_sessie1_taskrobotEngagement,visible
1827,default,00:01:25.650,85.65,00:01:26.550,86.55,00:00:00.900,0.9,3,33005_sessie1_taskrobotEngagement,visible
1828,default,00:01:26.550,86.55,00:01:28.520,88.52,00:00:01.970,1.97,1,33005_sessie1_taskrobotEngagement,visible
1829,default,00:00:00.000,0.0,00:00:08.901,8.901,00:00:08.901,8.901,2,33005_sessie2_taskrobotEngagement,visible
1830,default,00:00:08.901,8.901,00:00:13.170,13.17,00:00:04.269,4.269,0,33005_sessie2_taskrobotEngagement,visible
1831,default,00:00:13.170,13.17,00:00:13.820,13.82,00:00:00.650,0.65,1,33005_sessie2_taskrobotEngagement,visible
1832,default,00:00:13.820,13.82,00:00:16.300,16.3,00:00:02.480,2.48,2,33005_sessie2_taskrobotEngagement,visible
1833,default,00:00:16.300,16.3,00:00:17.550,17.55,00:00:01.250,1.25,3,33005_sessie2_taskrobotEngagement,visible
1834,default,00:00:17.550,17.55,00:00:18.800,18.8,00:00:01.250,1.25,1,33005_sessie2_taskrobotEngagement,visible
1835,default,00:00:18.800,18.8,00:00:21.228,21.228,00:00:02.428,2.428,3,33005_sessie2_taskrobotEngagement,visible
1836,default,00:00:21.228,21.228,00:00:26.040,26.04,00:00:04.812,4.812,1,33005_sessie2_taskrobotEngagement,visible
1837,default,00:00:26.040,26.04,00:00:28.350,28.35,00:00:02.310,2.31,2,33005_sessie2_taskrobotEngagement,visible
1838,default,00:00:28.350,28.35,00:00:30.371,30.371,00:00:02.021,2.021,1,33005_sessie2_taskrobotEngagement,visible
1839,default,00:00:30.371,30.371,00:00:30.871,30.871,00:00:00.500,0.5,2,33005_sessie2_taskrobotEngagement,visible
1840,default,00:00:30.871,30.871,00:00:31.890,31.89,00:00:01.019,1.019,1,33005_sessie2_taskrobotEngagement,visible
1841,default,00:00:31.890,31.89,00:00:32.750,32.75,00:00:00.860,0.86,3,33005_sessie2_taskrobotEngagement,visible
1842,default,00:00:32.750,32.75,00:00:33.750,33.75,00:00:01.000,1.0,2,33005_sessie2_taskrobotEngagement,visible
1843,default,00:00:33.750,33.75,00:00:36.500,36.5,00:00:02.750,2.75,1,33005_sessie2_taskrobotEngagement,visible
1844,default,00:00:36.500,36.5,00:00:37.090,37.09,00:00:00.590,0.59,2,33005_sessie2_taskrobotEngagement,visible
1845,default,00:00:37.090,37.09,00:00:46.580,46.58,00:00:09.490,9.49,1,33005_sessie2_taskrobotEngagement,visible
1846,default,00:00:46.580,46.58,00:00:48.920,48.92,00:00:02.340,2.34,2,33005_sessie2_taskrobotEngagement,visible
1847,default,00:00:48.920,48.92,00:00:53.920,53.92,00:00:05.000,5.0,1,33005_sessie2_taskrobotEngagement,visible
1848,default,00:00:53.920,53.92,00:00:57.670,57.67,00:00:03.750,3.75,2,33005_sessie2_taskrobotEngagement,visible
1849,default,00:00:57.670,57.67,00:00:58.510,58.51,00:00:00.840,0.84,1,33005_sessie2_taskrobotEngagement,visible
1850,default,00:00:58.510,58.51,00:00:59.670,59.67,00:00:01.160,1.16,3,33005_sessie2_taskrobotEngagement,visible
1851,default,00:00:59.670,59.67,00:01:15.040,75.04,00:00:15.370,15.37,1,33005_sessie2_taskrobotEngagement,visible
1852,default,00:01:15.040,75.04,00:01:16.430,76.43,00:00:01.390,1.39,3,33005_sessie2_taskrobotEngagement,visible
1853,default,00:01:16.430,76.43,00:01:17.430,77.43,00:00:01.000,1.0,1,33005_sessie2_taskrobotEngagement,visible
1854,default,00:01:17.430,77.43,00:01:19.930,79.93,00:00:02.500,2.5,2,33005_sessie2_taskrobotEngagement,visible
1855,default,00:01:19.930,79.93,00:01:22.060,82.06,00:00:02.130,2.13,1,33005_sessie2_taskrobotEngagement,visible
1856,default,00:01:22.060,82.06,00:01:24.310,84.31,00:00:02.250,2.25,1,33005_sessie2_taskrobotEngagement,visible
1857,default,00:01:24.310,84.31,00:01:25.310,85.31,00:00:01.000,1.0,3,33005_sessie2_taskrobotEngagement,visible
1858,default,00:01:25.310,85.31,00:01:25.570,85.57,00:00:00.260,0.26,3,33005_sessie2_taskrobotEngagement,visible
1859,default,00:01:25.570,85.57,00:01:31.750,91.75,00:00:06.180,6.18,1,33005_sessie2_taskrobotEngagement,visible
1860,default,00:01:31.750,91.75,00:01:32.910,92.91,00:00:01.160,1.16,2,33005_sessie2_taskrobotEngagement,visible
1861,default,00:01:32.910,92.91,00:01:54.070,114.07,00:00:21.160,21.16,1,33005_sessie2_taskrobotEngagement,visible
1862,default,00:01:54.070,114.07,00:01:57.870,117.87,00:00:03.800,3.8,0,33005_sessie2_taskrobotEngagement,visible
1863,default,00:01:57.870,117.87,00:02:08.581,128.581,00:00:10.711,10.711,2,33005_sessie2_taskrobotEngagement,visible
1864,default,00:02:08.581,128.581,00:02:11.380,131.38,00:00:02.799,2.799,1,33005_sessie2_taskrobotEngagement,visible
1865,default,00:02:11.380,131.38,00:02:13.923,133.923,00:00:02.543,2.543,2,33005_sessie2_taskrobotEngagement,visible
1866,default,00:02:13.923,133.923,00:02:14.760,134.76,00:00:00.837,0.837,1,33005_sessie2_taskrobotEngagement,visible
1867,default,00:00:00.000,0.0,00:00:01.900,1.9,00:00:01.900,1.9,3,33005_sessie3_taskrobotEngagement,visible
1868,default,00:00:01.900,1.9,00:00:16.660,16.66,00:00:14.760,14.76,1,33005_sessie3_taskrobotEngagement,visible
1869,default,00:00:16.660,16.66,00:00:21.150,21.15,00:00:04.490,4.49,1,33005_sessie3_taskrobotEngagement,visible
1870,default,00:00:21.150,21.15,00:00:23.420,23.42,00:00:02.270,2.27,2,33005_sessie3_taskrobotEngagement,visible
1871,default,00:00:23.420,23.42,00:00:24.920,24.92,00:00:01.500,1.5,3,33005_sessie3_taskrobotEngagement,visible
1872,default,00:00:24.920,24.92,00:00:26.890,26.89,00:00:01.970,1.97,1,33005_sessie3_taskrobotEngagement,visible
1873,default,00:00:26.890,26.89,00:00:27.220,27.22,00:00:00.330,0.33,2,33005_sessie3_taskrobotEngagement,visible
1874,default,00:00:27.220,27.22,00:00:30.551,30.551,00:00:03.331,3.331,1,33005_sessie3_taskrobotEngagement,visible
1875,default,00:00:30.551,30.551,00:00:31.270,31.27,00:00:00.719,0.719,2,33005_sessie3_taskrobotEngagement,visible
1876,default,00:00:31.270,31.27,00:00:33.901,33.901,00:00:02.631,2.631,1,33005_sessie3_taskrobotEngagement,visible
1877,default,00:00:33.901,33.901,00:00:34.650,34.65,00:00:00.749,0.749,2,33005_sessie3_taskrobotEngagement,visible
1878,default,00:00:34.650,34.65,00:00:42.460,42.46,00:00:07.810,7.81,1,33005_sessie3_taskrobotEngagement,visible
1879,default,00:00:42.460,42.46,00:00:48.870,48.87,00:00:06.410,6.41,2,33005_sessie3_taskrobotEngagement,visible
1880,default,00:00:48.870,48.87,00:00:50.370,50.37,00:00:01.500,1.5,1,33005_sessie3_taskrobotEngagement,visible
1881,default,00:00:50.370,50.37,00:00:54.450,54.45,00:00:04.080,4.08,0,33005_sessie3_taskrobotEngagement,visible
1882,default,00:00:54.450,54.45,00:01:02.540,62.54,00:00:08.090,8.09,1,33005_sessie3_taskrobotEngagement,visible
1883,default,00:01:02.540,62.54,00:01:10.340,70.34,00:00:07.800,7.8,2,33005_sessie3_taskrobotEngagement,visible
1884,default,00:01:10.340,70.34,00:01:12.164,72.164,00:00:01.824,1.824,1,33005_sessie3_taskrobotEngagement,visible
1885,default,00:01:12.164,72.164,00:01:12.980,72.98,00:00:00.816,0.816,2,33005_sessie3_taskrobotEngagement,visible
1886,default,00:01:12.980,72.98,00:01:20.808,80.808,00:00:07.828,7.828,1,33005_sessie3_taskrobotEngagement,visible
1887,default,00:01:20.808,80.808,00:01:26.480,86.48,00:00:05.672,5.672,2,33005_sessie3_taskrobotEngagement,visible
1888,default,00:01:26.480,86.48,00:01:27.451,87.451,00:00:00.971,0.971,2,33005_sessie3_taskrobotEngagement,visible
1889,default,00:01:27.451,87.451,00:01:31.120,91.12,00:00:03.669,3.669,1,33005_sessie3_taskrobotEngagement,visible
1890,default,00:01:31.120,91.12,00:01:39.936,99.936,00:00:08.816,8.816,2,33005_sessie3_taskrobotEngagement,visible
1891,default,00:01:39.936,99.936,00:01:40.080,100.08,00:00:00.144,0.144,2,33005_sessie3_taskrobotEngagement,visible
1892,default,00:00:00.000,0.0,00:00:05.780,5.78,00:00:05.780,5.78,1,33006_sessie1_taskrobotEngagement,visible
1893,default,00:00:05.780,5.78,00:00:11.640,11.64,00:00:05.860,5.86,2,33006_sessie1_taskrobotEngagement,visible
1894,default,00:00:11.640,11.64,00:00:14.640,14.64,00:00:03.000,3.0,1,33006_sessie1_taskrobotEngagement,visible
1895,default,00:00:14.640,14.64,00:00:19.674,19.674,00:00:05.034,5.034,2,33006_sessie1_taskrobotEngagement,visible
1896,default,00:00:19.674,19.674,00:00:21.890,21.89,00:00:02.216,2.216,1,33006_sessie1_taskrobotEngagement,visible
1897,default,00:00:21.890,21.89,00:00:22.640,22.64,00:00:00.750,0.75,2,33006_sessie1_taskrobotEngagement,visible
1898,default,00:00:22.640,22.64,00:00:27.140,27.14,00:00:04.500,4.5,1,33006_sessie1_taskrobotEngagement,visible
1899,default,00:00:27.140,27.14,00:00:27.890,27.89,00:00:00.750,0.75,2,33006_sessie1_taskrobotEngagement,visible
1900,default,00:00:27.890,27.89,00:00:29.890,29.89,00:00:02.000,2.0,2,33006_sessie1_taskrobotEngagement,visible
1901,default,00:00:29.890,29.89,00:00:33.270,33.27,00:00:03.380,3.38,2,33006_sessie1_taskrobotEngagement,visible
1902,default,00:00:33.270,33.27,00:00:35.710,35.71,00:00:02.440,2.44,1,33006_sessie1_taskrobotEngagement,visible
1903,default,00:00:35.710,35.71,00:00:40.210,40.21,00:00:04.500,4.5,2,33006_sessie1_taskrobotEngagement,visible
1904,default,00:00:40.210,40.21,00:00:56.440,56.44,00:00:16.230,16.23,1,33006_sessie1_taskrobotEngagement,visible
1905,default,00:00:56.440,56.44,00:01:03.250,63.25,00:00:06.810,6.81,2,33006_sessie1_taskrobotEngagement,visible
1906,default,00:01:03.250,63.25,00:01:06.750,66.75,00:00:03.500,3.5,2,33006_sessie1_taskrobotEngagement,visible
1907,default,00:01:06.750,66.75,00:01:08.001,68.001,00:00:01.251,1.251,1,33006_sessie1_taskrobotEngagement,visible
1908,default,00:01:08.001,68.001,00:01:18.500,78.5,00:00:10.499,10.499,2,33006_sessie1_taskrobotEngagement,visible
1909,default,00:01:18.500,78.5,00:01:20.750,80.75,00:00:02.250,2.25,1,33006_sessie1_taskrobotEngagement,visible
1910,default,00:01:20.750,80.75,00:01:31.750,91.75,00:00:11.000,11.0,2,33006_sessie1_taskrobotEngagement,visible
1911,default,00:01:31.750,91.75,00:01:32.750,92.75,00:00:01.000,1.0,1,33006_sessie1_taskrobotEngagement,visible
1912,default,00:01:32.750,92.75,00:01:33.000,93.0,00:00:00.250,0.25,3,33006_sessie1_taskrobotEngagement,visible
1913,default,00:01:33.000,93.0,00:01:39.500,99.5,00:00:06.500,6.5,2,33006_sessie1_taskrobotEngagement,visible
1914,default,00:01:39.500,99.5,00:01:41.250,101.25,00:00:01.750,1.75,1,33006_sessie1_taskrobotEngagement,visible
1915,default,00:01:41.250,101.25,00:01:46.630,106.63,00:00:05.380,5.38,2,33006_sessie1_taskrobotEngagement,visible
1916,default,00:01:46.630,106.63,00:01:50.590,110.59,00:00:03.960,3.96,1,33006_sessie1_taskrobotEngagement,visible
1917,default,00:01:50.590,110.59,00:01:52.590,112.59,00:00:02.000,2.0,2,33006_sessie1_taskrobotEngagement,visible
1918,default,00:01:52.590,112.59,00:01:56.234,116.234,00:00:03.644,3.644,1,33006_sessie1_taskrobotEngagement,visible
1919,default,00:01:56.234,116.234,00:01:56.640,116.64,00:00:00.406,0.406,2,33006_sessie1_taskrobotEngagement,visible
1920,default,00:00:00.000,0.0,00:00:18.740,18.74,00:00:18.740,18.74,1,33006_sessie2_taskrobotEngagement,visible
1921,default,00:00:18.740,18.74,00:00:21.270,21.27,00:00:02.530,2.53,2,33006_sessie2_taskrobotEngagement,visible
1922,default,00:00:21.270,21.27,00:00:23.770,23.77,00:00:02.500,2.5,3,33006_sessie2_taskrobotEngagement,visible
1923,default,00:00:23.770,23.77,00:00:25.270,25.27,00:00:01.500,1.5,1,33006_sessie2_taskrobotEngagement,visible
1924,default,00:00:25.270,25.27,00:00:28.480,28.48,00:00:03.210,3.21,1,33006_sessie2_taskrobotEngagement,visible
1925,default,00:00:28.480,28.48,00:00:30.370,30.37,00:00:01.890,1.89,2,33006_sessie2_taskrobotEngagement,visible
1926,default,00:00:30.370,30.37,00:00:35.020,35.02,00:00:04.650,4.65,1,33006_sessie2_taskrobotEngagement,visible
1927,default,00:00:35.020,35.02,00:01:11.461,71.461,00:00:36.441,36.441,1,33006_sessie2_taskrobotEngagement,visible
1928,default,00:01:11.461,71.461,00:01:16.260,76.26,00:00:04.799,4.799,2,33006_sessie2_taskrobotEngagement,visible
1929,default,00:01:16.260,76.26,00:01:21.920,81.92,00:00:05.660,5.66,1,33006_sessie2_taskrobotEngagement,visible
1930,default,00:01:21.920,81.92,00:01:26.940,86.94,00:00:05.020,5.02,2,33006_sessie2_taskrobotEngagement,visible
1931,default,00:01:26.940,86.94,00:01:32.900,92.9,00:00:05.960,5.96,1,33006_sessie2_taskrobotEngagement,visible
1932,default,00:01:32.900,92.9,00:01:33.810,93.81,00:00:00.910,0.91,2,33006_sessie2_taskrobotEngagement,visible
1933,default,00:01:33.810,93.81,00:01:35.680,95.68,00:00:01.870,1.87,1,33006_sessie2_taskrobotEngagement,visible
1934,default,00:00:00.000,0.0,00:00:06.076,6.076,00:00:06.076,6.076,1,33006_sessie3_taskrobotEngagement,visible
1935,default,00:00:06.076,6.076,00:00:07.290,7.29,00:00:01.214,1.214,2,33006_sessie3_taskrobotEngagement,visible
1936,default,00:00:07.290,7.29,00:00:09.790,9.79,00:00:02.500,2.5,1,33006_sessie3_taskrobotEngagement,visible
1937,default,00:00:09.790,9.79,00:00:11.900,11.9,00:00:02.110,2.11,1,33006_sessie3_taskrobotEngagement,visible
1938,default,00:00:11.900,11.9,00:00:13.650,13.65,00:00:01.750,1.75,3,33006_sessie3_taskrobotEngagement,visible
1939,default,00:00:13.650,13.65,00:00:18.030,18.03,00:00:04.380,4.38,1,33006_sessie3_taskrobotEngagement,visible
1940,default,00:00:18.030,18.03,00:00:19.870,19.87,00:00:01.840,1.84,2,33006_sessie3_taskrobotEngagement,visible
1941,default,00:00:19.870,19.87,00:00:26.223,26.223,00:00:06.353,6.353,1,33006_sessie3_taskrobotEngagement,visible
1942,default,00:00:26.223,26.223,00:00:33.840,33.84,00:00:07.617,7.617,2,33006_sessie3_taskrobotEngagement,visible
1943,default,00:00:33.840,33.84,00:00:35.230,35.23,00:00:01.390,1.39,1,33006_sessie3_taskrobotEngagement,visible
1944,default,00:00:35.230,35.23,00:00:37.481,37.481,00:00:02.251,2.251,2,33006_sessie3_taskrobotEngagement,visible
1945,default,00:00:37.481,37.481,00:00:48.480,48.48,00:00:10.999,10.999,1,33006_sessie3_taskrobotEngagement,visible
1946,default,00:00:48.480,48.48,00:00:53.800,53.8,00:00:05.320,5.32,1,33006_sessie3_taskrobotEngagement,visible
1947,default,00:00:53.800,53.8,00:01:03.960,63.96,00:00:10.160,10.16,2,33006_sessie3_taskrobotEngagement,visible
1948,default,00:01:03.960,63.96,00:01:05.950,65.95,00:00:01.990,1.99,3,33006_sessie3_taskrobotEngagement,visible
1949,default,00:01:05.950,65.95,00:01:08.958,68.958,00:00:03.008,3.008,1,33006_sessie3_taskrobotEngagement,visible
1950,default,00:01:08.958,68.958,00:01:10.690,70.69,00:00:01.732,1.732,1,33006_sessie3_taskrobotEngagement,visible
1951,default,00:01:10.690,70.69,00:01:17.260,77.26,00:00:06.570,6.57,2,33006_sessie3_taskrobotEngagement,visible
1952,default,00:01:17.260,77.26,00:01:20.150,80.15,00:00:02.890,2.89,1,33006_sessie3_taskrobotEngagement,visible
1953,default,00:01:20.150,80.15,00:01:28.460,88.46,00:00:08.310,8.31,1,33006_sessie3_taskrobotEngagement,visible
1954,default,00:01:28.460,88.46,00:01:34.800,94.8,00:00:06.340,6.34,1,33006_sessie3_taskrobotEngagement,visible
1955,default,00:00:00.000,0.0,00:00:00.994,0.994,00:00:00.994,0.994,1,33007_sessie1_taskrobotEngagement,visible
1956,default,00:00:00.994,0.994,00:00:01.990,1.99,00:00:00.996,0.996,3,33007_sessie1_taskrobotEngagement,visible
1957,default,00:00:01.990,1.99,00:00:03.521,3.521,00:00:01.531,1.531,1,33007_sessie1_taskrobotEngagement,visible
1958,default,00:00:03.521,3.521,00:00:05.740,5.74,00:00:02.219,2.219,3,33007_sessie1_taskrobotEngagement,visible
1959,default,00:00:05.740,5.74,00:00:07.990,7.99,00:00:02.250,2.25,1,33007_sessie1_taskrobotEngagement,visible
1960,default,00:00:07.990,7.99,00:00:16.100,16.1,00:00:08.110,8.11,1,33007_sessie1_taskrobotEngagement,visible
1961,default,00:00:16.100,16.1,00:00:16.870,16.87,00:00:00.770,0.77,3,33007_sessie1_taskrobotEngagement,visible
1962,default,00:00:16.870,16.87,00:00:20.640,20.64,00:00:03.770,3.77,2,33007_sessie1_taskrobotEngagement,visible
1963,default,00:00:20.640,20.64,00:00:26.040,26.04,00:00:05.400,5.4,1,33007_sessie1_taskrobotEngagement,visible
1964,default,00:00:26.040,26.04,00:00:27.200,27.2,00:00:01.160,1.16,3,33007_sessie1_taskrobotEngagement,visible
1965,default,00:00:27.200,27.2,00:00:28.200,28.2,00:00:01.000,1.0,1,33007_sessie1_taskrobotEngagement,visible
1966,default,00:00:28.200,28.2,00:00:31.600,31.6,00:00:03.400,3.4,1,33007_sessie1_taskrobotEngagement,visible
1967,default,00:00:31.600,31.6,00:00:33.310,33.31,00:00:01.710,1.71,2,33007_sessie1_taskrobotEngagement,visible
1968,default,00:00:33.310,33.31,00:00:59.111,59.111,00:00:25.801,25.801,1,33007_sessie1_taskrobotEngagement,visible
1969,default,00:00:59.111,59.111,00:01:02.420,62.42,00:00:03.309,3.309,3,33007_sessie1_taskrobotEngagement,visible
1970,default,00:01:02.420,62.42,00:01:04.510,64.51,00:00:02.090,2.09,1,33007_sessie1_taskrobotEngagement,visible
1971,default,00:01:04.510,64.51,00:01:15.010,75.01,00:00:10.500,10.5,3,33007_sessie1_taskrobotEngagement,visible
1972,default,00:01:15.010,75.01,00:01:21.410,81.41,00:00:06.400,6.4,1,33007_sessie1_taskrobotEngagement,visible
1973,default,00:01:21.410,81.41,00:01:24.540,84.54,00:00:03.130,3.13,3,33007_sessie1_taskrobotEngagement,visible
1974,default,00:01:24.540,84.54,00:01:29.290,89.29,00:00:04.750,4.75,2,33007_sessie1_taskrobotEngagement,visible
1975,default,00:01:29.290,89.29,00:01:29.790,89.79,00:00:00.500,0.5,1,33007_sessie1_taskrobotEngagement,visible
1976,default,00:01:29.790,89.79,00:01:34.040,94.04,00:00:04.250,4.25,1,33007_sessie1_taskrobotEngagement,visible
1977,default,00:01:34.040,94.04,00:01:38.310,98.31,00:00:04.270,4.27,2,33007_sessie1_taskrobotEngagement,visible
1978,default,00:01:38.310,98.31,00:01:39.510,99.51,00:00:01.200,1.2,3,33007_sessie1_taskrobotEngagement,visible
1979,default,00:01:39.510,99.51,00:01:43.310,103.31,00:00:03.800,3.8,1,33007_sessie1_taskrobotEngagement,visible
1980,default,00:01:43.310,103.31,00:01:46.361,106.361,00:00:03.051,3.051,3,33007_sessie1_taskrobotEngagement,visible
1981,default,00:01:46.361,106.361,00:01:47.240,107.24,00:00:00.879,0.879,1,33007_sessie1_taskrobotEngagement,visible
1982,default,00:00:00.000,0.0,00:00:00.545,0.545,00:00:00.545,0.545,1,33007_sessie2_taskrobotEngagement,visible
1983,default,00:00:00.545,0.545,00:00:02.260,2.26,00:00:01.715,1.715,3,33007_sessie2_taskrobotEngagement,visible
1984,default,00:00:02.260,2.26,00:00:22.750,22.75,00:00:20.490,20.49,1,33007_sessie2_taskrobotEngagement,visible
1985,default,00:00:22.750,22.75,00:00:28.940,28.94,00:00:06.190,6.19,1,33007_sessie2_taskrobotEngagement,visible
1986,default,00:00:28.940,28.94,00:00:30.640,30.64,00:00:01.700,1.7,2,33007_sessie2_taskrobotEngagement,visible
1987,default,00:00:30.640,30.64,00:00:34.640,34.64,00:00:04.000,4.0,1,33007_sessie2_taskrobotEngagement,visible
1988,default,00:00:34.640,34.64,00:00:36.140,36.14,00:00:01.500,1.5,2,33007_sessie2_taskrobotEngagement,visible
1989,default,00:00:36.140,36.14,00:00:39.471,39.471,00:00:03.331,3.331,1,33007_sessie2_taskrobotEngagement,visible
1990,default,00:00:39.471,39.471,00:00:43.490,43.49,00:00:04.019,4.019,3,33007_sessie2_taskrobotEngagement,visible
1991,default,00:00:43.490,43.49,00:01:12.670,72.67,00:00:29.180,29.18,1,33007_sessie2_taskrobotEngagement,visible
1992,default,00:01:12.670,72.67,00:01:13.250,73.25,00:00:00.580,0.58,2,33007_sessie2_taskrobotEngagement,visible
1993,default,00:01:13.250,73.25,00:01:16.470,76.47,00:00:03.220,3.22,1,33007_sessie2_taskrobotEngagement,visible
1994,default,00:01:16.470,76.47,00:01:17.180,77.18,00:00:00.710,0.71,3,33007_sessie2_taskrobotEngagement,visible
1995,default,00:01:17.180,77.18,00:01:19.430,79.43,00:00:02.250,2.25,1,33007_sessie2_taskrobotEngagement,visible
1996,default,00:01:19.430,79.43,00:01:23.131,83.131,00:00:03.701,3.701,1,33007_sessie2_taskrobotEngagement,visible
1997,default,00:01:23.131,83.131,00:01:23.400,83.4,00:00:00.269,0.269,1,33007_sessie2_taskrobotEngagement,visible
1998,default,00:00:00.000,0.0,00:00:22.000,22.0,00:00:22.000,22.0,1,33007_sessie3_taskrobotEngagement,visible
1999,default,00:00:22.000,22.0,00:00:44.990,44.99,00:00:22.990,22.99,2,33007_sessie3_taskrobotEngagement,visible
2000,default,00:00:44.990,44.99,00:00:48.920,48.92,00:00:03.930,3.93,1,33007_sessie3_taskrobotEngagement,visible
2001,default,00:00:48.920,48.92,00:00:57.670,57.67,00:00:08.750,8.75,2,33007_sessie3_taskrobotEngagement,visible
